L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-1.5,49,-1.570673401,-1.495120962,-1.494486384,-1.42878538,1.92,0.69,0,0.097913943,0.440612743
8,-1.5,49,-1.498577217,-1.434147832,-1.448849579,-1.431927235,4.75,0.579,0,0.05313007,0.425040561
8,-1.5,49,-1.578934057,-1.535728072,-1.564282478,-1.990213964,1.67,0.641,0,0.167336354,0.334672708
8,-1.5,49,-1.510199258,-1.450297451,-1.624209969,-1.41405428,2.61,3.482,0,0.030791568,0.030791568
8,-1.5,49,-1.4697405,-1.387387678,-1.42758615,-1.410803837,3.74,0.52,0,0.047674956,0.381399652
8,-1.5,49,-1.440920909,-1.455403676,-1.407148035,-1.463515702,1.48,0.547,0,0.112062815,0.53229837
8,-1.5,49,-1.813107487,-2.09071172,-1.717187699,-3.089328377,2.19,0.585,0,0.476066832,0.476066832
8,-1.5,49,-1.651583064,-1.639438777,-1.589284053,-1.859363181,2.74,0.9,0,0.107780527,0.48501237
8,-1.5,49,-1.460468552,-1.39883876,-1.402518192,-1.340448601,2.16,4.559,0,0.071424698,0.448955245
8,-1.5,49,-1.466145451,-1.757251708,-1.477882443,-1.710505247,4.65,1.265,0,0.370691048,0.370691048
8,-1.5,49,-1.543015079,-1.509545193,-1.511753568,-1.432792639,2.31,0.708,0,0.077914414,0.42852928
8,-1.5,49,-1.428006336,-1.466070867,-1.383506615,-1.474640376,1.3,0.57,0,0.070415648,0.539853301
8,-1.5,49,-1.520441186,-1.458901948,-1.466961302,-1.729663774,3.29,0.83,0,0.05482683,0.383787807
8,-1.5,49,-1.491373761,-1.446892554,-1.495437009,-1.584440589,12.02,1.629,0,0.236216612,0.236216612
8,-1.5,49,-1.511981497,-1.423061352,-1.471646192,-1.463543761,1.78,1.196,0,0.038162806,0.343465252
8,-1.5,49,-1.451073723,-1.442241837,-1.389013552,-1.417039517,1.23,0.528,0,0.076207158,0.518208672
8,-1.5,49,-1.437813552,-1.715983904,-1.374845919,-1.473531704,3.04,1.173,0,0.595515778,0.595515778
8,-1.5,49,-1.568081092,-1.471377354,-1.570484196,-1.594585311,2.64,0.75,0.02,0.032655535,0.130622139
8,-1.5,49,-1.45737312,-1.445955902,-1.409385055,-1.46214659,1.36,1.206,0,0.08230154,0.466375394
8,-1.5,49,-1.428608985,-1.352751251,-1.426381388,-1.36235977,2.34,1.067,0,0.034667482,0.173337408
8,-1.5,49,-1.62011606,-1.532152656,-1.57036595,-1.522178543,2.13,0.888,0,0.039502888,0.335774551
8,-1.5,49,-1.359964879,-1.408800574,-1.335344135,-1.434015287,1.98,1.929,0,0.11820323,0.354609689
8,-1.5,49,-1.433044229,-1.394098589,-1.430726928,-1.444358352,1.71,0.522,0,0.025256718,0.176797029
8,-1.5,49,-1.400830848,-1.364087109,-1.361019413,-1.372545882,10.08,0.817,0,0.097378724,0.486893621
8,-1.5,49,-1.57974223,-1.507550751,-1.564192461,-1.649196692,2.46,0.961,0,0.133014611,0.266029222
8,-1.5,49,-1.729101838,-1.614937314,-1.76971395,-1.739530072,1.9,0.8,0,0.100180989,0.100180989
8,-1.5,49,-1.682830404,-1.555880892,-1.62072747,-1.58911277,1.9,0.742,0,0.054433815,0.3538198
8,-1.5,49,-1.706898338,-1.767624138,-1.607193306,-1.609586701,2.59,0.605,0,0.153159313,0.527548744
8,-1.5,49,-1.352811856,-1.754550089,-1.163386858,-1.374283605,2.67,2.279,0,0.967182171,1.934364341
8,-1.5,49,-1.662742259,-1.617364197,-1.588191091,-1.559762992,1.38,0.849,0,0.086627269,0.415810889
8,-1.5,49,-1.459169758,-1.445393779,-1.451186307,-1.573655125,2.06,1.164,0,0.059831184,0.239324734
8,-1.5,49,-1.390014293,-1.334126431,-1.360765698,-1.265890107,4.25,2.496,0,0.039533043,0.316264346
8,-1.5,49,-1.491426707,-1.433198359,-1.446505481,-1.518873646,1.73,0.524,0,0.041766335,0.375897013
8,-1.5,49,-1.392625871,-1.355809535,-1.379244741,-1.456782906,2.81,0.67,0,0.058080895,0.464647157
8,-1.5,49,-1.438951788,-1.4405059,-1.408968669,-1.514037055,2.04,2.829,0,0.053715958,0.483443624
8,-1.5,49,-1.530346932,-1.471464948,-1.47483077,-1.39778255,2.26,0.974,0,0.054832537,0.402105271
8,-1.5,49,-1.589475529,-1.596371792,-1.578029629,-1.640287316,1.42,0.494,0,0.071763227,0.466460976
8,-1.5,49,-1.523417049,-1.474925568,-1.468882459,-1.441139886,1.17,0.665,0,0.082592205,0.440491759
8,-1.5,49,-1.389057915,-1.434085262,-1.36502386,-1.413257949,1.03,0.615,0,0.098044975,0.490224873
8,-1.5,49,-1.469324504,-1.398850558,-1.414728122,-1.450231029,1.39,3.416,0,0.03713466,0.427048591
8,-1.5,49,-1.583987869,-1.520445168,-1.500722943,-1.65285879,1.75,0.527,0,0.06270673,0.470300472
8,-1.5,49,-1.351224281,-1.361030284,-1.312417788,-1.341907591,1.59,0.569,0,0.065041055,0.542008789
8,-1.5,49,-1.47857357,-1.435105233,-1.44035127,-1.386901895,1.98,3.509,0,0.062152894,0.393634994
8,-1.5,49,-1.558185021,-1.451010251,-1.523743258,-1.464657419,2.23,0.553,0,0.035616399,0.320547593
8,-1.5,49,-1.466294883,-1.380585841,-1.407824825,-1.337177479,2.42,1.535,0,0.065792836,0.427653433
8,-1.5,49,-1.400618113,-1.489293979,-1.389828409,-1.397739552,1.46,0.764,0,0.254652268,0.254652268
8,-1.5,49,-1.421489196,-1.409843651,-1.423904173,-1.608994341,15.96,0.715,0,0.064448555,0.451139885
8,-1.5,49,-1.338419103,-1.301084993,-1.343087543,-1.268135173,4.24,2.691,0,0.042712304,0.179391675
8,-1.5,49,-1.444735609,-1.406154682,-1.402046397,-1.44416918,1.83,0.449,0,0.040762045,0.407620455
8,-1.5,49,-1.49630012,-1.520656477,-1.487883285,-1.526828448,1.98,1.876,0,0.243651825,0.243651825
8,-1.5,49,-1.561823278,-1.583243953,-1.498653287,-1.891940805,5.02,1.625,0,0.129113894,0.516455575
8,-1.5,49,-1.622989052,-1.601761763,-1.609275931,-1.52799729,2.21,0.875,0.02,0.059398596,0.415790172
8,-1.5,49,-1.362115367,-1.332119163,-1.36542164,-1.351482666,1.73,0.631,0,0.031179623,0.374155472
8,-1.5,49,-1.550914682,-1.487164223,-1.482248571,-1.61550081,2.37,0.502,0,0.054485416,0.490368747
8,-1.5,49,-1.602083437,-1.532295624,-1.567966914,-1.577028738,1.35,0.6,0,0.037604667,0.26323267
8,-1.5,49,-1.592753613,-1.467612483,-1.55067481,-1.607196687,2.15,0.6,0,0.067682849,0.338414245
8,-1.5,49,-1.347832315,-1.507106077,-1.359903714,-1.469232355,1.93,0.865,0,0.211400683,0.422801366
8,-1.5,49,-1.358390142,-1.365375453,-1.384081177,-1.355677888,1.61,1.607,0,0.060831468,0.243325874
8,-1.5,49,-1.654800982,-1.558391899,-1.568735671,-1.675618907,2.03,0.555,0,0.0482168,0.433951204
8,-1.5,49,-1.514292935,-1.466526895,-1.509246798,-1.45359072,1.86,0.772,0,0.020359681,0.244316171
8,-1.5,49,-1.67907619,-1.578550318,-1.669366749,-1.620199205,0.98,0.749,0,0.052721236,0.158163707
8,-1.5,49,-1.906885934,-1.775494359,-1.823276988,-1.945024351,2.46,0.693,0,0.059842354,0.32913295
8,-1.5,49,-1.499773133,-1.398559375,-1.439649739,-1.351632523,2.4,0.826,0,0.056143723,0.421077925
8,-1.5,49,-1.48507055,-1.394260241,-1.442039811,-1.396635518,2.14,0.671,0,0.045576055,0.36460844
8,-1.5,49,-1.560032967,-1.476283014,-1.568586778,-1.461177041,2.22,1.089,0,0.03463302,0.103899059
8,-1.5,49,-1.397324508,-1.340720507,-1.356673874,-1.34415214,1.76,1.432,0,0.092235195,0.461175975
8,-1.5,49,-1.418449095,-1.858123311,-1.137808766,-1.581848094,1.94,1.565,0,1.390784053,2.781568105
8,-1.5,49,-1.688626839,-1.639095002,-1.721635189,-1.698528078,2,0.936,0.02,0.031187218,0.280684961
8,-1.5,49,-1.682793396,-1.55650362,-1.615245823,-1.528422234,2.59,0.773,0,0.043395278,0.347162228
8,-1.5,49,-1.606940951,-1.563127481,-1.587867887,-1.664050502,1.91,0.443,0,0.071766465,0.394715559
8,-1.5,49,-1.51157521,-1.476592919,-1.545252454,-1.529711172,1.28,0.754,0,0.021228108,0.16982486
8,-1.5,49,-1.55948432,-1.560543208,-1.514257132,-1.574086885,0.61,0.529,0,0.086788642,0.520731849
8,-1.5,49,-1.578987267,-1.467119345,-1.535634626,-1.631751846,1.87,0.498,0,0.041921353,0.335370822
8,-1.5,49,-1.590297995,-1.578925891,-1.569713253,-1.8412496,2.32,1.37,0,0.070916513,0.212749539
8,-1.5,49,-1.633003259,-1.650688634,-1.549620924,-1.800515816,1.48,0.767,0,0.106719436,0.533597178
8,-1.5,49,-1.402180486,-1.343800573,-1.381153002,-1.415746597,2.51,0.565,0,0.022210018,0.266520215
8,-1.5,49,-1.486927458,-1.569486294,-1.450545217,-1.488969477,1.45,0.514,0,0.113910781,0.531583643
8,-1.5,49,-1.460717155,-1.449060246,-1.402571115,-1.416491182,1.77,0.588,0,0.075314421,0.476991335
8,-1.5,49,-1.387754424,-1.40963324,-1.364328223,-1.350567565,2.25,0.665,0,0.084142688,0.532903691
8,-1.5,49,-1.670376801,-1.55738881,-1.681858038,-1.494464303,2.39,1.352,0,0.026791654,0.133958272
8,-1.5,49,-1.477062429,-1.463493034,-1.414093445,-1.492415668,1.11,0.5,0,0.080395576,0.522571246
8,-1.5,49,-1.642346117,-1.547351861,-1.566551107,-1.714624383,1.7,0.559,0,0.055731993,0.390123952
8,-1.5,49,-1.448467247,-1.42890611,-1.387321396,-1.349644932,2.34,0.855,0,0.098112002,0.49056001
8,-1.5,49,-1.409075541,-1.358787136,-1.369986263,-1.418091246,1,0.448,0,0.031496452,0.362209198
8,-1.5,49,-1.45352303,-1.447380485,-1.48117893,-1.409239125,1.57,0.658,0,0.03028729,0.378591125
8,-1.5,49,-1.64239157,-1.545203343,-1.627953002,-1.712831154,2.19,0.911,0,0.053585629,0.160756886
8,-1.5,49,-1.558565535,-1.553245671,-1.484886204,-1.602749709,6.42,0.606,0.02,0.078852285,0.499397804
8,-1.5,49,-1.372763155,-1.548690618,-1.372745369,-1.486875457,2.8,1.664,0,0.261931098,0.261931098
8,-1.5,49,-1.446760457,-1.414790229,-1.430358201,-1.444525322,1.43,2.845,0,0.033016509,0.264132072
8,-1.5,49,-1.499980212,-1.568891695,-1.500766129,-1.455176936,2.01,0.687,0,0.1111133,0.486120688
8,-1.5,49,-1.516152756,-1.457062225,-1.4707601,-1.515104765,1.72,1.289,0,0.093222331,0.372889322
8,-1.5,49,-1.406817912,-1.346327935,-1.358317417,-1.370704237,4.69,0.59,0,0.068045419,0.453636129
8,-1.5,49,-1.420744274,-1.375298026,-1.391716474,-1.469835805,2.76,0.689,0,0.068506587,0.342532937
8,-1.5,49,-1.5839356,-1.540680864,-1.510744232,-1.462627198,11.09,0.625,0,0.079197108,0.455383372
8,-1.5,49,-1.445382277,-1.402152207,-1.449493207,-1.329326031,3.83,1.293,0,0.017701284,0.159311558
8,-1.5,49,-1.457370533,-1.451145048,-1.416947976,-1.571689449,2.91,0.775,0,0.055723377,0.501510393
8,-1.5,49,-1.510747127,-1.44643697,-1.488106068,-1.430191119,1.92,0.695,0,0.07287033,0.279336264
8,-1.5,49,-1.3929685,-1.342498135,-1.347650966,-1.312568757,2.51,0.856,0,0.052285984,0.453145198
8,-1.5,49,-1.629048407,-1.599017396,-1.55899812,-1.617764597,1.35,0.328,0,0.111144522,0.444578086
8,-1.5,49,-1.550581892,-1.528980001,-1.549992988,-1.446169414,3.11,0.874,0,0.011928751,0.20278877
8,-1.5,49,-1.457712843,-1.550939194,-1.450513756,-1.53060337,9.78,0.923,0,0.103265752,0.5421452
8,-1.5,49,-1.723257091,-1.582465102,-1.611907699,-1.552308466,4.79,0.768,0,0.087283028,0.43641514
8,-1.5,49,-1.478232932,-1.45432065,-1.568148921,-1.50485129,2.95,2.392,0,0.08014323,0.02671441
8,-1.5,49,-1.494049807,-1.470408201,-1.49028943,-1.497214954,1.63,0.635,0,0.126585753,0.253171506
8,-1.5,49,-1.341782331,-1.292201526,-1.361052384,-1.32360548,2.16,2.244,0,0.055805291,0.055805291
8,-1.5,49,-1.413760248,-1.376776787,-1.412639091,-1.300589402,7.12,1.316,0,0.012805397,0.153664762
8,-1.5,49,-1.585863426,-1.495274363,-1.579544388,-1.498913533,2.45,1.099,0,0.048208621,0.144625864
8,-1.5,49,-1.588993228,-1.523665826,-1.550401976,-1.6239629,2.42,0.578,0,0.051877509,0.363142566
8,-1.5,49,-1.584400414,-1.494464985,-1.504400333,-1.462916151,1.76,0.702,0,0.078868985,0.441666319
8,-1.5,49,-1.585673978,-1.550719282,-1.531970519,-1.595661036,1.71,0.633,0,0.062021217,0.372127302
8,-1.5,49,-1.376781034,-1.388213747,-1.35478006,-1.441240056,1.67,0.625,0,0.059151425,0.502787114
8,-1.5,49,-1.502390325,-1.466377275,-1.447959345,-1.570278873,1.29,0.623,0.02,0.074061969,0.444371814
8,-1.5,49,-1.541837279,-1.473586767,-1.484498446,-1.527258217,1.82,0.579,0,0.050348941,0.402791528
8,-1.5,49,-1.272788245,-1.256181711,-1.249117586,-1.254456319,2.54,4.55,0,0.04871283,0.42217786
8,-1.5,49,-1.449597468,-1.609722025,-1.460471623,-1.606402429,2.24,0.82,0,0.086709653,0.520257916
8,-1.5,49,-1.452745118,-1.469581731,-1.365024997,-1.417279295,1.38,0.683,0,0.200596163,0.60178849
8,-1.5,49,-1.565519304,-1.526355861,-1.495466559,-1.524760844,1.76,2.143,0,0.070222993,0.438893707
8,-1.5,49,-1.538523159,-1.454824355,-1.469996943,-1.57037777,1.36,0.626,0,0.074005424,0.444032542
8,-1.5,49,-1.427684943,-1.366195856,-1.371334587,-1.422137234,1.27,0.378,0,0.047786139,0.461932675
8,-1.5,49,-1.66131903,-1.553829286,-1.667818646,-1.653773054,2.46,0.49,0,0.086827266,0.173654533
8,-1.5,49,-1.455315706,-1.48255484,-1.448850529,-1.532367618,2.59,0.613,0,0.089288721,0.535732325
8,-1.5,49,-1.611696819,-1.5329531,-1.54606577,-1.631749572,2.01,0.519,0,0.043364284,0.390278559
8,-1.5,49,-1.445426608,-1.433832318,-1.412988791,-1.45887203,1.47,0.373,0,0.041732792,0.438194314
8,-1.5,49,-1.490649995,-1.451296634,-1.435400789,-1.480226263,1.78,0.359,0,0.061199854,0.458998905
8,-1.5,49,-1.416200577,-1.379501358,-1.393071962,-1.399032072,1.65,0.38,0,0.063159164,0.442114148
8,-1.5,49,-1.663195091,-1.59303578,-1.576316529,-1.645387614,0.97,0.38,0,0.088351018,0.441755089
8,-1.5,49,-1.647419187,-1.535728865,-1.568564985,-1.538108059,4.94,0.552,0,0.067184434,0.403106604
8,-1.5,49,-1.593787373,-1.524171964,-1.574948761,-1.64412855,2.7,0.846,0,0.134703983,0.269407967
8,-1.5,49,-1.549331172,-1.482537083,-1.481498035,-1.423754205,2.05,1.633,0,0.071922894,0.431537367
8,-1.5,49,-1.379284886,-1.319368491,-1.367980796,-1.35335631,3.36,0.626,0,0.030707869,0.27637082
8,-1.5,49,-1.35781581,-1.389039341,-1.321813722,-1.310139817,1.73,0.813,0,0.07914531,0.53423084
8,-1.5,49,-1.531868072,-1.465566268,-1.533992889,-1.474083264,2.09,1.079,0.01,0.053447016,0.160341048
8,-1.5,49,-1.427243129,-1.336775964,-1.376730686,-1.421799198,3.04,0.709,0,0.053227852,0.425822819
8,-1.5,49,-1.636719727,-1.524445391,-1.567506662,-2.067698335,5.91,1.532,0,0.047173934,0.37739147
8,-1.5,49,-1.494563622,-1.462082738,-1.447087749,-1.876411722,4.76,0.587,0,0.092771375,0.463856875
8,-1.5,49,-1.657559781,-1.613556797,-1.561587923,-1.670628694,1.39,0.505,0,0.067813182,0.474692277
8,-1.5,49,-1.506712217,-1.459748525,-1.448923023,-1.508677343,1.81,0.672,0,0.083456822,0.459012521
8,-1.5,49,-1.551601045,-1.530550584,-1.553774858,-1.535632231,2.67,0.781,0,0.074251216,0.148502433
8,-1.5,49,-1.7038034,-1.56255554,-1.628730659,-1.497814188,1.65,0.864,0,0.0541639,0.343038036
8,-1.5,49,-1.674018669,-1.715344598,-1.59435894,-1.638239405,1.21,0.438,0,0.139101221,0.510037812
8,-1.5,49,-1.581684771,-1.676609255,-1.593870184,-1.723849158,1.73,0.693,0,0.120413021,0.451548828
8,-1.5,49,-1.490135098,-1.407305282,-1.427873469,-1.52078729,2.26,0.586,0,0.044338787,0.443387868
8,-1.5,49,-1.675651776,-1.771000482,-1.598556127,-1.641483835,1.26,0.444,0,0.156629253,0.522097511
8,-1.5,49,-1.751116036,-1.642827913,-1.630812657,-1.834744534,1.95,0.798,0,0.083490873,0.459199802
8,-1.5,49,-1.540217904,-1.484635216,-1.527895839,-1.512888491,4.43,0.825,0,0.037732651,0.188663255
8,-1.5,49,-1.503470056,-1.396028959,-1.445803699,-1.370653877,2.51,0.858,0,0.058469129,0.409283901
8,-1.5,49,-1.601583076,-1.502268833,-1.514495928,-1.437928623,1.55,0.85,0,0.076373534,0.445512281
8,-1.5,49,-1.450119432,-1.39518364,-1.44219277,-1.40883064,1.55,1.479,0,0.041879815,0.069799692
8,-1.5,49,-1.481045423,-1.440609048,-1.435210498,-1.447229534,5.07,0.559,0,0.053275985,0.426207883
8,-1.5,49,-1.478966233,-1.593031692,-1.438089775,-1.4725129,1.44,0.588,0,0.130639754,0.544332309
8,-1.5,49,-1.341319259,-1.297421238,-1.304175903,-1.323217798,1.72,1.299,0,0.037740284,0.452883412
8,-1.5,49,-1.450456934,-1.38164807,-1.453540639,-1.404757554,5.05,2.033,0,0.027576172,0.055152345
8,-1.5,49,-1.519066578,-1.580725555,-1.546562782,-1.544782957,8.8,0.774,0,0.117050481,0.175575721
8,-1.5,49,-1.586407503,-1.484688282,-1.518407588,-1.489839049,4.24,0.527,0,0.04039267,0.403926704
8,-3,49,-3.027586034,-2.610209224,-2.674407547,-14.41044816,2.17,0.636,0,0.092192815,0.399502197
8,-3,49,-3.0487257,-2.642682888,-2.598929674,-2.456428549,1.72,0.69,0,0.104253373,0.382262367
8,-3,49,-2.797653768,-2.584777309,-2.409948336,-14.23324296,2.07,0.666,0,0.164598325,0.466361922
8,-3,49,-3.798046365,-3.218769939,-2.849956389,-3.195503509,2.05,0.509,0,0.173615622,0.439826242
8,-3,49,-4.311625365,-3.338041482,-3.48118595,0,2.51,0.756,0,0.133086896,0.382624826
8,-3,49,-2.936211044,-2.576669149,-2.726943704,-2.415655756,2.37,0.65,0,0.032677845,0.261422761
8,-3,49,-2.583109144,-2.204284865,-2.234016898,-2.267236516,1.81,0.605,0,0.103761545,0.415046179
8,-3,49,-2.885495672,-2.391592382,-2.412389786,-2.100514058,2.39,0.656,0,0.112202538,0.411409304
8,-3,49,-4.489095023,-4.268386796,-4.708960025,-11.35073189,3.65,1.93,0,0.024111301,0.096445202
8,-3,49,-2.634149844,-2.374464787,-2.313647843,-2.16857929,2.18,0.659,0,0.126346657,0.38956886
8,-3,49,-1.905895872,-1.906359892,-1.73010944,-1.834499284,1.54,0.59,0,0.123849188,0.522918793
8,-3,49,-3.683556209,-2.971576013,-2.913784097,-2.875132406,1.59,0.641,0,0.110766728,0.393837257
8,-3,49,-3.560641,-3.309315702,-3.419426183,-9.278802438,3.11,0.783,0,0.041595274,0.249571643
8,-3,49,-2.579990523,-2.212265841,-2.248142251,-2.2457887,1.66,0.578,0.01,0.095894631,0.402757448
8,-3,49,-3.285670313,-2.988204809,-2.97812224,-4.694552635,6.6,1.386,0,0.024216767,0.266384439
8,-3,49,-2.956810275,-2.769128219,-2.919225104,-4.105263306,5.27,2.103,0,0.040261456,0.201307282
8,-3,49,-3.294507983,-2.796675357,-2.954415521,-4.821097462,2.38,0.689,0,0.067781304,0.338906519
8,-3,49,-3.613832425,-2.983383766,-2.932540272,-3.092272306,2.16,0.654,0,0.110482982,0.378798795
8,-3,49,-3.260337772,-3.047832882,-2.928450207,-2.893352748,2.21,0.743,0,0.119129921,0.289315523
8,-3,49,-4.401793172,-3.919708644,-3.965895456,-6.372862037,3.47,1.26,0,0.04758294,0.237914699
8,-3,49,-3.732805961,-3.015811484,-2.970950952,-2.966561756,2.18,0.672,0.02,0.0916667,0.381944585
8,-3,49,-2.842184348,-2.397126746,-2.41388603,-2.477753175,2.48,0.563,0,0.121279096,0.404263652
8,-3,49,-2.794023505,-2.276480302,-2.410522789,-2.07968772,2.17,0.664,0,0.080077023,0.380365861
8,-3,49,-2.332952481,-1.995325487,-2.106627288,-1.947227116,1.71,0.571,0,0.075569009,0.377845047
8,-3,49,-2.325554344,-2.027143339,-2.122885111,-2.180121854,1.42,0.467,0,0.059152277,0.354913662
8,-3,49,-2.526054603,-2.45028366,-2.752198229,-3.136267246,2.34,1.846,0,0.137367936,0.091578624
8,-3,49,-3.440919965,-2.827038453,-2.722510894,-6.82553618,2.09,0.741,0,0.129542501,0.440444503
8,-3,49,-2.704258339,-2.324984556,-2.364152064,-3.31526311,2.84,1.312,0,0.112696048,0.413218841
8,-3,49,-2.687203281,-2.371905199,-2.345147378,-4.635588089,1.75,0.589,0,0.116616353,0.427593294
8,-3,49,-3.137918364,-2.488024218,-2.674022842,-2.143797905,1.79,0.678,0,0.075924593,0.357930222
8,-3,49,-2.632246245,-2.392818594,-2.999456077,-3.191623761,3.12,3.099,0,0.076977023,0.076977023
8,-3,49,-4.206361682,-3.809174906,-3.908743691,-4.24148184,2.31,0.615,0,0.029531097,0.236248773
8,-3,49,-2.568257486,-2.562366679,-2.468140012,-2.697030979,1.55,0.652,0,0.094643134,0.378572536
8,-3,49,-2.318277662,-2.462209058,-2.343640168,-2.845249993,2.42,1.208,0,0.073405217,0.293620866
8,-3,49,-2.988169605,-2.670131681,-2.776771958,-2.716293547,1.48,0.449,0,0.041335908,0.289351357
8,-3,49,-3.358520362,-2.733334933,-3.621300617,-4.092645799,2.69,1.785,0,0.122988592,0.092241444
8,-3,49,-3.319141766,-3.016646417,-3.065831617,-4.57664169,4.69,1.566,0,0.033837025,0.270696199
8,-3,49,-4.934486831,-3.677263439,-3.561738789,-4.347302937,1.2,0.635,0.02,0.117101156,0.380578757
8,-3,49,-3.823864995,-3.485344218,-3.641220608,-3.230676867,1.71,0.905,0,0.03761324,0.200603947
8,-3,49,-2.736017996,-2.333314709,-2.371617484,-2.729914131,1.78,0.745,0,0.117547568,0.399661733
8,-3,49,-3.380787026,-2.699252853,-3.385734996,-3.681146832,2.73,0.99,0,0.097468315,0.170569551
8,-3,49,-2.471912392,-2.368160922,-2.801659343,-2.40045024,1.2,2.223,0,0.041051389,0.041051389
8,-3,49,-2.369754921,-2.095713381,-2.146863027,-2.682404588,2.14,0.851,0,0.073660471,0.368302353
8,-3,49,-3.002821558,-2.489036431,-2.567252754,-2.679696749,1.25,0.5,0,0.094011876,0.376047503
8,-3,49,-2.724811088,-2.395832569,-2.334662609,-3.381891795,1.64,1.124,0,0.135012207,0.432039062
8,-3,49,-3.240181637,-2.812406182,-4.097531235,-4.057215733,3.68,3.434,0,0.102959106,0.051479553
8,-3,49,-2.524302209,-2.159605616,-2.26495444,-2.273167813,1.07,0.485,0,0.10166499,0.372771629
8,-3,49,-3.508326899,-2.744815955,-2.992843443,-3.530644391,2.55,0.669,0,0.097222616,0.356482924
8,-3,49,-2.490248205,-2.090757378,-2.624965381,-2.206975792,1.11,2.223,0,0.103253734,0.051626867
8,-3,49,-3.510163462,-2.70000949,-2.940532695,-2.75916144,1.42,0.651,0,0.099953096,0.349835835
8,-3,49,-3.605111345,-2.940101336,-3.071130579,-8.149550891,1.76,0.712,0,0.115461974,0.384873247
8,-3,49,-3.095509712,-2.989551109,-4.984445025,-3.677573845,1.82,2.665,0.01,0.241797955,0.026866439
8,-3,49,-2.550781293,-2.750924697,-2.395430335,-2.72856182,1.12,0.623,0,0.101055274,0.346475225
8,-3,49,-2.793668636,-2.520298863,-2.796474901,-3.59126918,2.77,1.752,0,0.132439436,0.110366197
8,-3,49,-2.667761197,-2.476201932,-3.267221248,-2.424049686,1.86,4.034,0,0.020678992,0.020678992
8,-3,49,-2.67761878,-2.704680267,-2.435452605,-3.433901091,4.3,1.674,0,0.152558255,0.457674766
8,-3,49,-2.690417107,-2.342630207,-2.253770269,-2.52525728,1.29,0.457,0,0.133703487,0.451249268
8,-3,49,-3.324383334,-2.987415829,-4.205220817,-13.00550346,2.8,1.451,0,0.144235535,0.144235535
8,-3,49,-2.615701945,-2.325184897,-2.381818177,-2.861262633,3.63,1.03,0,0.090179605,0.360718419
8,-3,49,-3.089171628,-2.780212222,-2.861679332,-15.43184307,1.91,0.752,0,0.112898089,0.361273885
8,-3,49,-2.776562675,-2.529779249,-2.328120542,-2.809215401,1.38,0.596,0,0.16567082,0.455594754
8,-3,49,-2.662323781,-2.718913288,-2.713372781,-2.371250173,2.25,0.819,0,0.038279849,0.248819018
8,-3,49,-3.019925829,-2.77457137,-2.516654763,-3.166898216,1.47,0.728,0,0.175592685,0.448736861
8,-3,49,-4.123044977,-3.336204956,-3.404773952,0,2.2,0.767,0,0.170636685,0.383932542
8,-3,49,-2.202650013,-2.057341841,-1.95396166,-2.096942912,1.14,0.419,0,0.140901439,0.469671462
8,-3,49,-3.328111335,-3.342655809,-3.171507116,-3.424680564,1.18,0.589,0,0.060640851,0.303204257
8,-3,49,-3.747154124,-3.036734781,-2.800909606,-4.592534302,2.4,1.221,0,0.169525257,0.452067352
8,-3,49,-2.695957117,-2.373885242,-2.510972552,-3.828615274,4.65,1.528,0,0.031757481,0.254059846
8,-3,49,-3.103496269,-2.643001804,-2.731869768,-9.586795484,1.97,0.692,0,0.118899834,0.396332778
8,-3,49,-3.319728801,-2.965054393,-4.529219385,-2.88876503,1.98,2.836,0,0.081461288,0.040730644
8,-3,49,-3.279418319,-2.667025579,-2.825931147,-3.068245217,2.11,0.524,0,0.069989073,0.349945366
8,-3,49,-2.563701499,-2.3189556,-2.511770349,0,1.53,0.689,0,0.122416538,0.244833077
8,-3,49,-2.683067908,-2.354585177,-2.643007987,-2.842902204,2.97,0.887,0,0.051872245,0.207488981
8,-3,49,-4.447173346,-3.90086676,-3.947232416,-3.698877613,1.66,0.654,0,0.115066276,0.319628545
8,-3,49,-2.796979932,-2.431942226,-2.333887688,-2.823545547,1.84,0.65,0,0.10408649,0.442367581
8,-3,49,-2.734211003,-2.363187825,-2.297907192,-2.82160688,1.89,0.654,0,0.074096587,0.429760202
8,-3,49,-2.750251404,-2.35465957,-2.344459429,-2.704285303,1.31,0.558,0,0.122090366,0.418595541
8,-3,49,-2.286772568,-2.004860206,-2.071579639,-2.402115026,2.19,0.695,0,0.083567054,0.389979586
8,-3,49,-2.778995894,-2.583350882,-2.427670023,-3.248628332,2.62,0.777,0,0.132675621,0.379073203
8,-3,49,-3.842637083,-3.819883844,-3.558425552,-6.115147104,3.23,0.869,0,0.035174194,0.298980651
8,-3,49,-3.255654756,-2.892554255,-2.97588725,-5.31795427,2.33,0.743,0,0.040895841,0.286270888
8,-3,49,-2.613366712,-2.512650491,-2.482179019,-2.082328475,2.17,0.815,0,0.067948215,0.353330717
8,-3,49,-2.804238424,-2.298742613,-2.695598171,-1.967264741,1.88,0.96,0,0.070633671,0.176584177
8,-3,49,-2.411353526,-2.204493535,-2.070229446,-2.74791657,2.59,0.929,0,0.125000015,0.479166723
