L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,b.GA,b.LN
3,-3,121,-2.747453368,-2.57865876,-2.542580885,-4.510428107,0.01,1.6,1.06,0.044791432,0.313540024
3,-3,121,-3.771697084,-3.750637913,-3.763630392,-2.322693511,0,3.88,3.24,0.050425614,0.201702457
3,-3,121,-2.430578534,-2.245856406,-2.213418673,-5.208523324,0.02,1.2,0.9,0.082155966,0.410779828
3,-3,121,-3.703647245,-3.380800529,-3.153864982,-2.82258254,0.01,1.52,1.66,0.137275607,0.329461458
3,-3,121,-2.801781895,-2.471303116,-2.502884543,-3.058738202,0,1.61,1.21,0.072500983,0.398755404
3,-3,121,-2.989651219,-2.909183292,-3.116593852,-2.05500693,0,2.5,2.46,0.043451481,0.173805922
3,-3,121,-3.424788767,-3.210730034,-3.342130764,-2.987654091,0.02,1.73,1.56,0.02237396,0.201365639
3,-3,121,-2.864447278,-2.63705417,-2.921412135,-3.045740683,0.01,1.81,2.05,0.031346307,0.094038922
3,-3,121,-2.941541917,-2.714112438,-2.691696506,-7.156140901,0,1.84,1.06,0.037294926,0.335654335
3,-3,121,-2.983160553,-2.591957513,-2.77899888,-3.376768253,0,1.63,1.35,0.073361082,0.293444326
3,-3,121,-2.860596675,-2.558877607,-2.600057169,-4.317582147,0,1.22,1.13,0.078746343,0.354358544
3,-3,121,-3.374304362,-3.160842475,-3.272232266,-2.375167339,0,2.4,2.34,0.028110968,0.196776776
3,-3,121,-2.808908164,-2.649771336,-2.745646115,-3.228025793,0,2.62,1.5,0.040960118,0.204800589
3,-3,121,-2.513339853,-2.488119261,-2.195977592,-2.278347736,0,3.18,2.65,0.132709473,0.530837893
3,-3,121,-2.269653849,-2.22112359,-2.128374821,-3.520895642,0,1.67,1.22,0.077158408,0.385792039
3,-3,121,-2.468711417,-2.459849689,-2.318595601,-4.038958406,0,1.74,0.92,0.069283055,0.346415273
3,-3,121,-4.810323205,-4.158890075,-4.037421845,-2.691692321,0,2.4,1.83,0.091920369,0.337041354
3,-3,121,-2.828507719,-2.577461374,-2.518544521,-4.926458068,0,1.5,1.34,0.099921548,0.399686193
3,-3,121,-2.706262658,-2.417225549,-2.847629186,-6.263346938,0,3.3,3.95,0.067517664,0.067517664
3,-3,121,-3.37267359,-3.254557348,-4.036125948,-3.134835369,0,4.7,5.51,0.156916701,0.156916701
3,-3,121,-2.649029667,-2.706253822,-2.354018138,-5.434690176,0,0.92,1.32,0.117939492,0.442273097
3,-3,121,-3.392659119,-3.275650721,-3.477657843,-2.245862104,0,1.76,2.68,0.101042393,0.176824188
3,-3,121,-2.815306933,-2.717400006,-2.608600104,-2.861583291,0,1.52,1.54,0.030600392,0.336604309
3,-3,121,-2.523261163,-2.301353324,-2.525113858,-2.734609425,0,3.27,3.12,0.063877726,0.127755452
3,-3,121,-2.526330584,-2.274793072,-2.41366067,-2.60949597,0,3.69,1.57,0.066029874,0.330149372
3,-3,121,-4.104232272,-3.823942762,-3.925673999,-2.382249748,0,4.91,2.97,0.046625273,0.233126366
3,-3,121,-5.047969802,-4.263099021,-4.167666103,-2.535810964,0,1.32,1.04,0.079081301,0.316325205
3,-3,121,-3.51454599,-3.272410614,-3.009488053,-2.531790053,0.01,1.61,1.57,0.139949988,0.373199969
3,-3,121,-2.404191666,-2.417906068,-2.377966282,-3.967996745,0,1.81,1.45,0.057680202,0.34608121
3,-3,121,-3.599970837,-3.19308602,-3.170778145,-2.573509493,0,1.65,1.23,0.045691022,0.319837156
3,-3,121,-2.319989411,-2.182501723,-2.15842727,-5.675044204,0,2.17,1.52,0.078961254,0.394806272
3,-3,121,-3.000679824,-2.72392254,-2.809295357,-5.161358888,0.02,4.29,2.62,0.064511048,0.322555239
3,-3,121,-2.246686774,-2.226681051,-2.035102338,-2.429547785,0,1.87,1.98,0.043133357,0.47446693
3,-3,121,-2.578818785,-2.533708967,-2.428140383,-3.195636788,0,3.01,2.39,0.063835551,0.383013303
3,-3,121,-3.267932843,-3.252722829,-2.984699075,-3.874347203,0,5.08,3.4,0.078803013,0.394015064
3,-3,121,-4.215940389,-3.818613446,-3.670959043,-4.241586024,0,2.12,1.7,0.154422607,0.386056518
3,-3,121,-2.816963343,-2.765803956,-2.482500679,-2.410815127,0,3.96,2.93,0.073696822,0.442180931
3,-3,121,-3.610318678,-3.227806539,-3.311570869,-2.405072846,0,1.27,0.85,0.049064399,0.269854197
3,-3,121,-2.335032422,-2.243534623,-2.119767117,-3.559903762,0,1.75,1.29,0.086132332,0.430661662
3,-3,121,-3.068396462,-2.772330105,-2.906213533,-2.552402796,0,2.23,1.2,0.027654707,0.248892367
3,-3,121,-2.593638622,-2.444236144,-2.415182454,-4.721452781,0,2.27,1.57,0.033094188,0.33094188
3,-3,121,-3.502961001,-3.065745773,-3.14268287,-2.459503182,0,1.91,1.37,0.047510466,0.308818031
3,-3,121,-2.575196644,-2.378127096,-2.638871014,-2.610162558,0,2.26,5.28,0.035476037,0.035476037
3,-3,121,-3.503156514,-3.361817647,-3.694727256,-4.472390034,0,4.67,6.38,0.050250541,0.100501083
3,-3,121,-2.698742711,-2.468003448,-2.573823941,-2.647311553,0,1.62,1.17,0.038490132,0.25018586
3,-3,121,-2.981876103,-2.726137822,-3.146156835,-2.541316544,0.01,1.95,3.02,0.09566772,0.09566772
3,-3,121,-3.451763989,-3.162775089,-3.092633363,-3.391021523,0,1.53,0.92,0.034380579,0.309425214
3,-3,121,-2.342314923,-2.211125509,-2.152382765,-2.922940708,0,2.95,1.74,0.104798511,0.419194042
3,-3,121,-3.004965606,-2.726492682,-2.902704536,-2.540472915,0,1.83,1.53,0.031781507,0.190689044
3,-3,121,-3.381193806,-2.871093853,-2.958917099,-2.678681517,0.01,1.59,1.38,0.086150552,0.344602206
3,-3,121,-3.244709553,-3.174779176,-2.803150018,-3.382332791,0,3.16,3.17,0.066627457,0.433078468
3,-3,121,-3.119480216,-2.822075204,-3.034016422,-4.845477316,0,1.32,1.59,0.095571248,0.22299958
3,-3,121,-2.840702483,-2.587974995,-2.507555531,-4.087702843,0,0.98,0.92,0.039019318,0.390193181
3,-3,121,-2.066590421,-2.081433214,-1.996128336,-2.197333427,0,2.85,1.54,0.045837051,0.36669641
3,-3,121,-2.487306061,-2.297889355,-2.207424921,-3.19167718,0.01,1.4,0.79,0.055903451,0.447227606
3,-3,121,-3.187995715,-3.17757481,-2.882514752,-2.380597663,0.01,2.69,1.62,0.053151697,0.372061879
3,-3,121,-2.949285452,-2.630184591,-3.211028074,-2.475857607,0,1.76,4.72,0.050977666,0.025488833
3,-3,121,-2.933950618,-2.766350177,-2.595797102,-3.117037728,0.01,1.45,0.97,0.064614238,0.387685429
3,-3,121,-3.023142702,-2.815615393,-2.763422163,-2.707493928,0,2.33,1.18,0.051969548,0.363786833
3,-3,121,-2.293566726,-2.114890062,-2.181882721,-2.960978369,0,1.88,0.95,0.04918551,0.344298572
3,-3,121,-3.142479479,-2.76151785,-2.802154925,-3.134557431,0,1.92,2.04,0.063181,0.379086001
3,-3,121,-3.367785653,-3.209806069,-2.956661278,-2.318625703,0,1.94,1.38,0.090452145,0.361808579
3,-3,121,-2.624248303,-2.390634389,-2.362754868,-7.742554467,0,1.7,1.34,0.060592921,0.383755163
3,-3,121,-3.204866609,-2.942912788,-2.826196691,-3.150905764,0,1.28,1.18,0.069349412,0.369863528
3,-3,121,-2.41016008,-2.345155196,-2.30814568,-3.960335984,0,1.81,1.5,0.077357742,0.348109839
3,-3,121,-3.122969652,-2.846123312,-2.640242048,-3.208341665,0,1.48,1.23,0.10630808,0.425232319
3,-3,121,-2.697755262,-2.434000913,-2.453892787,-3.394018037,0,1.53,1.06,0.061292309,0.367753854
3,-3,121,-3.815314414,-3.986993917,-3.422976202,-3.019344631,0,1.89,1.35,0.027153523,0.325842277
3,-3,121,-3.69567538,-3.322696621,-3.484352967,-2.36965028,0,2.35,2.04,0.029476822,0.206337752
3,-3,121,-3.300534796,-3.05511438,-3.07535911,-3.268871343,0,5.11,3.34,0.056656392,0.283281958
3,-3,121,-2.723718003,-2.525614518,-2.77656121,-2.844237323,0,3.48,6.94,0.085559057,0.085559057
3,-3,121,-3.328928881,-3.264193961,-3.10725997,-5.899326218,0,2.51,1.41,0.040426164,0.323409309
3,-3,121,-2.938494792,-3.18148853,-2.816206382,-3.669452149,0,3.51,3.54,0.042885291,0.343082331
3,-3,121,-2.824533993,-2.606155129,-2.964779078,-2.656851421,0,4.36,13.71,0.035107986,0.035107986
3,-3,121,-3.180147892,-2.864791106,-2.896422589,-3.843381942,0,1.9,0.96,0.055326567,0.331959401
3,-3,121,-3.161226129,-2.769617574,-3.12779934,-2.720697421,0,1.45,1.17,0.056992544,0.151980118
3,-3,121,-2.411116506,-2.362871869,-2.152090524,-2.276659362,0,1.94,2.53,0.085670218,0.456907828
3,-3,121,-2.877055908,-2.644662953,-2.611507752,-2.633504415,0,3.36,3.11,0.119256683,0.357770049
3,-3,121,-3.700372148,-3.535124794,-2.958663391,-2.56964825,0.01,2.15,1.62,0.113987904,0.455951614
3,-3,121,-2.792314012,-2.519244484,-2.520894661,-2.843236842,0.02,3.04,2.24,0.041152596,0.370373362
3,-3,121,-2.991225997,-2.820125053,-2.684672415,-4.402327965,0,1.45,1.04,0.058777582,0.352665494
3,-3,121,-3.32766527,-2.934467164,-3.013460378,-3.013920596,0.02,1.47,1.09,0.06999995,0.303333116
3,-3,121,-5.451727225,-4.30864299,-3.916283427,-3.700522805,0.01,1.97,1.49,0.078826961,0.362604022
3,-3,121,-4.83854757,-4.193024938,-3.95950892,-2.275302908,0,2.48,1.64,0.076119562,0.342538031
3,-3,121,-3.690293702,-3.369378746,-3.426358126,-2.213594832,0,2.13,1.67,0.114181227,0.34254368
3,-3,121,-2.884370035,-2.638786163,-2.626248326,-7.413287548,0,1.67,1.29,0.072153389,0.336715816
3,-3,121,-2.462487963,-2.306534892,-2.208007199,-3.677605268,0,2.67,2.11,0.086840976,0.434204879
3,-3,121,-2.982966012,-2.727870442,-2.656514687,-3.418598405,0,2.25,1.68,0.045527705,0.364221641
3,-3,121,-2.250971772,-2.078721862,-2.241121062,-2.691411182,0,1.5,1.66,0.039283953,0.157135813
3,-3,121,-5.265071064,-4.042197813,-4.072151569,-3.313175919,0,1.44,1.11,0.099540322,0.338437094
3,-3,121,-2.734674581,-2.664032428,-2.460656509,-4.241227736,0.02,2.7,1.98,0.096306375,0.385225502
3,-3,121,-2.957389766,-2.793634569,-2.572008944,-2.618723042,0,1.14,1.93,0.103313274,0.413253096
3,-3,121,-2.669988003,-2.385565711,-2.498653652,-3.842017889,0,2.01,1.25,0.041998588,0.335988702
3,-3,121,-2.615966426,-2.459950986,-2.510457717,-4.557680056,0,0.95,0.78,0.087406936,0.262220807
3,-3,121,-3.037756092,-2.746419172,-2.735566173,-2.442714477,0,1.92,1.7,0.068904537,0.344522686
3,-3,121,-2.743787074,-2.564319657,-2.551428692,-2.901447684,0.01,1.92,1.48,0.045615896,0.319311274
3,-3,121,-3.939311082,-3.44822872,-3.428109437,-2.787447831,0.02,3.19,1.74,0.104495221,0.348317403
3,-3,121,-3.271947535,-2.902524222,-3.748961037,-2.112335559,0,2.01,4.65,0.097209841,0.03240328
3,-3,121,-2.762980355,-2.556514427,-2.767969003,-3.805700583,0,1.84,2.27,0.047418067,0.189672269
3,-3,121,-2.951474283,-2.660794729,-2.757366746,-2.91347985,0,1.33,0.75,0.08564686,0.342587442
3,-3,121,-3.438022858,-3.160434903,-3.983539337,-4.224128755,0.02,1.84,6.08,0.033554099,0.033554099
3,-3,121,-3.116884943,-2.97005322,-2.780916209,-2.821628681,0,2.26,1.47,0.079971309,0.399856545
3,-3,121,-2.809940034,-2.477596532,-2.629079897,-3.290505586,0,1.84,1.28,0.05422282,0.298225511
3,-3,121,-2.981441634,-2.782865103,-2.644091855,-2.470174082,0,1.47,1.11,0.067358424,0.359244929
3,-3,121,-3.722593542,-3.554529522,-3.074901246,-3.01244351,0.02,2.02,1.77,0.166702246,0.43342584
3,-3,121,-4.559049834,-3.655655161,-3.60830113,-2.891083427,0,1.28,1.12,0.119390631,0.358171892
3,-3,121,-3.172795685,-2.905433902,-2.956214997,-2.81764093,0,4.24,2.73,0.065666993,0.328334964
3,-3,121,-2.896618691,-2.660854878,-2.503011716,-4.609178815,0,1,0.98,0.091600167,0.412200752
3,-3,121,-2.970816957,-2.849799617,-2.982885755,-2.425144297,0,1.45,1.59,0.042443638,0.127330915
3,-3,121,-3.567089545,-3.258792356,-3.324629121,-3.116947599,0,1.55,1.34,0.098713702,0.271462681
3,-3,121,-2.475849763,-2.233868465,-2.285392075,-3.058330928,0,1.78,1.35,0.090064925,0.360259701
3,-3,121,-2.256430173,-2.403600286,-2.36353731,-2.356197462,0,2.07,2.01,0.192259457,0.192259457
3,-3,121,-3.258601693,-2.880080902,-2.920351986,-3.006230092,0.02,1.76,1.19,0.066709637,0.333548187
3,-3,121,-3.319327366,-2.903031465,-2.944050495,-3.298138575,0,2.81,2.47,0.089270441,0.357081762
3,-3,121,-2.909500024,-2.693388763,-2.676904942,-2.588422601,0.01,2.42,1.56,0.071058724,0.35529362
3,-3,121,-2.674462073,-2.641219023,-2.4308662,-3.371492197,0,1.51,1.39,0.084600053,0.380700238
3,-3,121,-3.414265894,-3.100592392,-3.010808139,-2.459179593,0,2.59,2.14,0.100508851,0.351780979
3,-3,121,-3.472662762,-3.025908878,-2.927445525,-2.142584588,0.02,1.25,0.87,0.076740478,0.383702389
3,-3,121,-3.156264305,-3.054858452,-3.035285721,-2.947661176,0,1.85,1.31,0.070038587,0.350192934
3,-3,121,-2.233844726,-2.117756086,-2.15840628,-2.609357569,0,1.76,1.33,0.055816416,0.27908208
3,-3,121,-3.583518296,-3.015696301,-3.068634735,-2.494689008,0,1.81,1.56,0.079837499,0.351284994
3,-3,121,-2.539506171,-2.434951458,-2.233445422,-3.065624933,0,1.88,0.97,0.098313985,0.491569923
3,-3,121,-2.619935313,-2.340938798,-2.467962742,-2.089946537,0,1.79,1.34,0.047300752,0.307454891
3,-3,121,-3.60990391,-3.398290406,-3.611313657,-2.56777675,0,2.25,2.56,0.0297471,0.1784826
3,-3,121,-3.054331051,-2.814650411,-2.82676671,-2.290714729,0,2.54,2.7,0.088691024,0.310418584
3,-3,121,-2.721146366,-2.482675048,-2.508533839,-4.337559683,0.01,1.68,1.14,0.075710337,0.340696517
3,-3,121,-3.176580935,-2.897652779,-2.931491569,-3.120499949,0.01,2.73,1.7,0.09216546,0.368661839
3,-3,121,-2.485481738,-2.334624029,-2.308695222,-4.14085644,0,3.04,1.78,0.098753032,0.395012127
3,-3,121,-2.587917904,-2.353620998,-2.745863264,-4.049510433,0,3.26,1.75,0.13144695,0.13144695
3,-3,121,-2.750529167,-2.691371551,-2.611376879,-2.921055442,0,4.47,2.44,0.034628217,0.311653956
3,-3,121,-2.35538358,-2.227506356,-2.166138942,-5.475508877,0,1.87,1.55,0.083143672,0.415718358
3,-3,121,-3.824233577,-3.423701483,-3.171274945,-2.245401486,0,1.49,1.48,0.069584121,0.371115313
3,-3,121,-3.038615832,-2.79606108,-2.977251354,-3.174121834,0,1.36,1.43,0.073438488,0.220315463
3,-3,121,-2.916159738,-2.646379746,-2.712824187,-3.36051613,0,1.23,0.75,0.065987033,0.296941646
3,-3,121,-3.59609427,-3.555715763,-3.332224369,-3.111295437,0.02,2.12,1.41,0.028688696,0.286886961
3,-3,121,-3.381600891,-3.053694653,-2.982637105,-4.516173294,0,2.2,1.65,0.093827306,0.375309223
3,-3,121,-3.150573418,-2.844478301,-2.963371649,-4.984541773,0.02,2,1.42,0.037088096,0.259616669
3,-3,121,-3.487766253,-3.266486535,-3.546807068,-6.030064515,0,1.94,2.04,0.031291874,0.125167495
3,-3,121,-2.337728202,-2.24532692,-2.213477226,-2.2271243,0.01,2.99,1.59,0.06787992,0.339399598
3,-3,121,-2.568935503,-2.300127933,-2.435369496,-3.305577807,0,1.74,0.89,0.068308957,0.307390307
3,-3,121,-3.955693281,-3.507649175,-3.416797236,-4.666768831,0,1.78,1.56,0.067690169,0.338450845
3,-3,121,-2.73105213,-2.504803854,-2.438713757,-3.338868454,0.01,1.62,1.37,0.098212129,0.392848516
3,-3,121,-3.284304207,-2.850370584,-2.910384907,-2.66080983,0,1.34,0.86,0.06889424,0.344471198
3,-3,121,-2.750620544,-2.976289584,-2.45818732,-3.643918995,0,1.59,2.04,0.139337807,0.487682326
3,-3,121,-3.364930933,-3.031165907,-3.415621101,-2.961604968,0,1.72,2.46,0.049938781,0.124846953
3,-3,121,-2.24362033,-2.115265927,-2.26483447,-2.724171957,0.01,1.51,2.13,0.091178412,0.182356825
3,-3,121,-2.64916065,-2.525445683,-2.457322466,-2.092141215,0,2.29,1.84,0.079073506,0.355830775
3,-3,121,-3.414375158,-3.108076434,-3.188079631,-3.153305389,0,2.37,1.31,0.030103419,0.270930772
3,-3,121,-2.871256335,-2.75914241,-2.671896325,-3.348161705,0.02,1.32,0.9,0.066015676,0.363086218
3,-3,121,-3.201129959,-2.757976939,-2.805781876,-2.349565404,0.02,1.42,1.12,0.09947596,0.364745187
3,-3,121,-3.218717547,-3.003370977,-2.99583783,-2.363594693,0,1.77,1.11,0.054829951,0.328979703
3,-3,121,-2.965718266,-2.680803103,-2.637772024,-5.013426811,0,1.68,1.34,0.059533406,0.357200434
3,-3,121,-2.857143867,-2.579573214,-2.552700574,-2.361871892,0,1.9,1.25,0.042190637,0.379715731
3,-3,121,-4.228003476,-3.904864845,-3.770257936,-3.883694478,0,2.2,1.64,0.078256116,0.28693909
3,-3,121,-3.017959233,-2.830423142,-2.802007714,-3.277967593,0,2.52,1.68,0.044180615,0.309264302
3,-3,121,-3.305764036,-3.11137587,-3.069966279,-2.609268592,0,1.74,0.99,0.028308143,0.311389576
3,-3,121,-2.425415927,-2.288935582,-2.2964275,-3.368804391,0.01,3.54,1.83,0.047461211,0.332228476
3,-3,121,-2.866670124,-2.681852997,-2.618244085,-4.323042272,0,1.59,1.25,0.036101267,0.324911406
3,-3,121,-2.973711289,-2.800880885,-2.706695215,-2.830836511,0.01,1.98,1.4,0.046286692,0.370293538
3,-3,121,-3.779186313,-3.411673563,-3.57478325,-2.722825948,0,1.77,1.39,0.055886617,0.223546469
3,-3,121,-3.296401569,-2.961708926,-2.782696767,-6.33750797,0,1.57,1.31,0.092017192,0.398741166
3,-3,121,-2.469350727,-2.540963659,-2.79812589,-3.85911662,0,1.71,3.34,0.095221894,0.095221894
3,-3,121,-3.06717463,-2.961386738,-2.879928222,-2.636381043,0,3.73,1.79,0.046623058,0.326361404
3,-3,121,-2.550030181,-2.360246475,-2.380729916,-2.432057843,0,1.69,1.43,0.069413737,0.347068685
3,-3,121,-2.641168991,-2.489096908,-2.514301781,-5.352376917,0.01,2.93,2.05,0.047658672,0.28595203
3,-3,121,-3.821954323,-3.735958588,-3.311629507,-2.363206409,0,1,1.01,0.10445125,0.348170833
3,-3,121,-2.856780973,-2.498114085,-2.557181649,-2.475922191,0,1.42,1,0.061943889,0.371663331
3,-3,121,-2.536696986,-2.330021021,-2.280705002,-4.665727411,0,2.31,1.92,0.071008192,0.426049153
3,-3,121,-3.107880803,-2.713307361,-2.8896633,-2.612743705,0,1.16,0.99,0.071396311,0.285585244
3,-3,121,-3.056157385,-2.809246555,-2.769478581,-2.699165646,0,1.2,0.96,0.083429535,0.333718139
3,-3,121,-3.043744624,-3.34659552,-3.904877437,-2.244108658,0,1.94,3.05,0.065636747,0.131273493
3,-3,121,-5.827676732,-4.906359542,-5.101471195,-2.573978373,0,1.95,1.37,0.029487342,0.221155063
3,-3,121,-3.232136849,-3.042478719,-2.938496765,-2.37438116,0,4.1,3.19,0.058028295,0.319155623
3,-3,121,-3.585499182,-3.611273219,-3.897496097,-3.542656358,0,1.77,1.95,0.038522085,0.192610424
3,-3,121,-2.635260715,-2.458901814,-2.346436869,-2.509441986,0.02,1.62,1.38,0.097595292,0.409900225
3,-3,121,-2.996499444,-3.017593224,-3.084511316,-2.475053796,0,1.6,1.39,0.074970123,0.224910369
3,-3,121,-3.431216345,-3.085301384,-3.178415001,-2.459786627,0,2.34,1.67,0.037207774,0.260454417
3,-3,121,-2.731186078,-2.502256143,-2.560572661,-3.264436636,0.02,1.97,2.23,0.071149152,0.320171186
3,-3,121,-3.019302354,-2.864558224,-2.824633796,-2.561774923,0.01,0.89,0.9,0.040341821,0.282392748
3,-3,121,-2.770041599,-2.639310082,-2.5001831,-4.865387314,0,2.42,1.35,0.086329473,0.431647363
3,-3,121,-3.756885483,-3.391434829,-3.430296319,-2.908885718,0,2.62,1.54,0.028132335,0.281323346
3,-3,121,-2.35048732,-2.359590727,-2.522515865,-2.153477568,0,3.26,3.89,0.151051963,0.151051963
3,-3,121,-3.745951822,-3.304610329,-3.010243508,-3.458543122,0,1.64,1.4,0.116334849,0.398862339
3,-3,121,-3.194280539,-3.01067249,-2.967649899,-1.827865546,0,1.25,0.92,0.065421318,0.29439593
3,-3,121,-2.381017589,-2.254517031,-2.610861708,-2.622819783,0,1.64,6.02,0.084830194,0.042415097
3,-3,121,-3.376455481,-3.196459803,-3.963213242,-3.244883409,0,2.81,6.26,0.074707287,0.074707287
3,-3,121,-3.838397732,-3.164400384,-3.275087169,-3.155231361,0,1.57,1.11,0.069128852,0.345644262
3,-3,121,-4.281737225,-4.080041022,-3.88264308,-2.939633465,0,5.73,2.78,0.039286267,0.275003868
3,-3,121,-2.645287701,-2.44702194,-3.095416695,-2.479904643,0,2.5,9.29,0.024492191,0.024492191
3,-3,121,-2.962057943,-2.827035354,-2.852403624,-2.908665958,0,2.57,1.39,0.036934739,0.295477909
3,-3,121,-3.488044776,-3.191553162,-3.247362151,-2.757590245,0,2.4,1.48,0.026331277,0.263312771
3,-3,121,-2.893219176,-2.639736889,-2.504089487,-2.39522706,0,1.92,1.64,0.071247288,0.403734631
3,-3,121,-3.165702214,-2.756621136,-2.838582574,-2.396291608,0,1.53,1.42,0.076117714,0.329843425
3,-3,121,-2.921312024,-2.702713937,-3.587173412,-2.784100358,0.02,2.28,7.05,0.111563238,0.02789081
3,-3,121,-3.209075262,-2.886865497,-2.768697305,-4.582634901,0,0.75,0.93,0.098357942,0.39343177
3,-3,121,-2.805008213,-2.550023147,-2.543682108,-4.406199684,0.02,1.5,1.26,0.098552726,0.361359996
3,-3,121,-2.31682959,-2.347198832,-2.201969921,-4.101497998,0,2.85,1.82,0.063071796,0.378430773
3,-3,121,-3.245575453,-2.912726296,-3.597375183,-2.444461623,0,2.68,3.01,0.094776451,0.094776451
3,-3,121,-3.234858041,-3.06822686,-2.81395397,-2.70396267,0,1.58,1.8,0.112386745,0.41208473
3,-3,121,-2.511929214,-2.438769534,-2.248455982,-2.756093839,0,1.62,2,0.112454795,0.449819179
3,-3,121,-3.42476356,-3.152772149,-3.328897192,-2.546367031,0,2.45,2.06,0.027324332,0.191270325
3,-3,121,-2.591677054,-2.547328145,-2.361814295,-2.413647018,0,3.58,3.06,0.151808268,0.455424803
3,-3,121,-3.331380597,-3.01013941,-2.982806236,-2.985300358,0,1.86,1.42,0.090334694,0.31617143
3,-3,121,-2.424434939,-2.536492436,-2.497866008,-3.995596158,0,2.25,1.65,0.291625869,0.291625869
3,-3,121,-3.589102692,-3.314157885,-3.388192222,-2.712119771,0,1.42,1.09,0.047204608,0.283227648
3,-3,121,-2.281499113,-2.323196119,-2.09419832,-2.529371171,0,2.65,2.81,0.144223649,0.50478277
3,-3,121,-2.449262891,-2.277453454,-2.319964399,-3.075469653,0,1.7,1.51,0.090535783,0.362143132
3,-3,121,-2.741916582,-2.452614217,-2.890021311,-2.347537578,0,1.37,4.11,0.085892302,0.042946151
3,-3,121,-3.587118531,-3.063429044,-3.670515254,-2.564544602,0,2.54,3.08,0.072257073,0.072257073
3,-3,121,-3.056462726,-2.861703645,-2.965836363,-2.483718044,0,2.42,1.81,0.032590597,0.22813418
3,-3,121,-3.567194356,-3.538612666,-3.448139912,-3.828759947,0,2.73,1.64,0.04488925,0.314224748
3,-3,121,-2.591092276,-2.35739121,-2.397002737,-2.713126233,0,2.78,0.9,0.051657844,0.361604906
3,-3,121,-2.406107881,-2.514141045,-2.628728388,-2.729383132,0,2.09,2.23,0.085394697,0.170789394
3,-3,121,-3.380555853,-3.22465505,-2.986654837,-2.360834707,0,4.4,3.29,0.051249416,0.384370618
3,-3,121,-2.652661772,-2.455611103,-2.395821562,-2.797612341,0,1.38,1.11,0.076936503,0.384682513
3,-3,121,-3.821373041,-3.411678295,-3.489764792,-2.2811377,0,1.78,1.61,0.103679865,0.293759619
3,-3,121,-3.293418091,-3.244229828,-3.923090651,-3.06262195,0,3.82,5.79,0.151271936,0.113453952
3,-3,121,-3.229093549,-3.141743702,-3.018764822,-2.798988604,0,3.78,2.86,0.033743838,0.269950704
3,-3,121,-3.34424891,-3.21650785,-3.063780433,-2.743050587,0,2.39,1.59,0.038898875,0.350089879
3,-3,121,-2.807748915,-2.772670331,-2.673201759,-2.969479493,0.01,2.03,1.26,0.029578756,0.295787559
3,-3,121,-2.722732835,-2.475497031,-2.491179071,-2.898776627,0,1.61,1.43,0.065505278,0.343902712
3,-3,121,-3.488275166,-3.051502318,-3.119315233,-2.455690765,0,1.98,1.44,0.054865055,0.329190329
3,-3,121,-3.3626381,-3.549979403,-3.200741439,-4.025322067,0,1.73,1.56,0.137552105,0.412656315
3,-3,121,-2.524676603,-2.48308674,-2.432217456,-2.302476643,0,2.41,2.22,0.080683717,0.322734868
3,-3,121,-3.124063894,-2.906134976,-2.802711954,-2.296774545,0,1.84,1.48,0.08157329,0.367079803
3,-3,121,-2.768296543,-2.59633723,-2.487724578,-4.002152401,0,1.99,1.51,0.046940728,0.375525823
3,-3,121,-3.59254308,-3.332824742,-3.363862096,-2.73892309,0,2.18,1.45,0.028001674,0.252015064
3,-3,121,-2.650471383,-2.416625693,-2.447680981,-2.09548793,0.02,1.08,0.78,0.073421481,0.367107403
3,-3,121,-3.817549847,-3.40003892,-4.02594445,-3.823878395,0,2.2,4.09,0.038000887,0.076001773
3,-3,121,-2.432178083,-2.216674594,-2.220212792,-6.332017679,0,1.43,1.22,0.054969817,0.384788722
3,-3,121,-2.720424811,-2.678370906,-2.618904877,-3.669832265,0,2.18,1.36,0.091804243,0.367216972
3,-3,121,-2.248115813,-2.593220241,-2.178320461,-2.6864419,0,1.98,1.33,0.436381451,0.436381451
3,-3,121,-2.606847067,-2.394932101,-2.402271925,-3.949595364,0,1.95,1.36,0.053593365,0.375153555
3,-3,121,-4.096506789,-3.615185429,-3.499607424,-6.600000758,0,1.48,1.72,0.095845765,0.335460179
3,-3,121,-2.599003701,-2.449715069,-2.466332896,-3.209135999,0.01,1.04,1.33,0.074747285,0.280302321
3,-3,121,-2.906036369,-2.526567131,-2.669157882,-2.167223616,0,1.09,0.97,0.066562704,0.332813522
3,-3,121,-2.980651095,-2.791469037,-2.728565218,-5.932213155,0,2.21,1.73,0.07094328,0.354716399
3,-3,121,-5.405736815,-4.613103669,-4.578658345,-3.404987793,0,2.18,1.71,0.050148269,0.250741343
3,-3,121,-3.305152307,-2.826562093,-2.976307142,-2.226447251,0,1.08,1.18,0.109963321,0.329889962
3,-3,121,-3.187907683,-2.755169468,-2.904362471,-3.812772209,0,0.97,1.08,0.093705599,0.312351997
3,-3,121,-2.628314355,-2.420687797,-2.633381515,-4.003235763,0,1.5,2.4,0.055524898,0.111049797
3,-3,121,-4.031913755,-3.608045793,-3.689321231,-2.932429113,0,1.58,1.7,0.050203846,0.284488462
