L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.MV,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
8,-5,81,-7.191077185,-4.853541133,-5.1188458,-7.415075139,0,4.05,1.69,0,0.088716608,0.295722026
8,-5,81,-4.818810691,-3.529631974,-3.689814577,-4.842994353,0.02,3.56,1.3,0,0.093052536,0.348947011
8,-5,81,-4.946586071,-4.074046428,-3.917644474,-5.159973915,0.02,2.89,1.07,0,0.081786343,0.327145371
8,-5,81,-5.015480329,-3.802729867,-3.949588462,-5.293125877,0,4,1.34,0,0.087855433,0.313769404
8,-5,81,-4.403103858,-4.723032915,-4.361062704,-4.24225119,0,3.17,1.22,0,0.030827865,0.215795053
8,-5,81,-3.780822093,-3.497888499,-3.738735831,-4.080084029,0.02,2.81,1.66,0,0.050504957,0.185184843
8,-5,81,-4.025518754,-3.333612069,-3.432498761,-3.90233308,0,3.18,1,0,0.060287171,0.301435857
8,-5,81,-5.234087469,-4.571376452,-4.629829536,-5.199234543,0.02,2.74,1.28,0,0.038148595,0.228891572
8,-5,81,-7.108023187,-5.574478531,-5.775346643,-6.749334523,0.01,3.24,1.03,0.02,0.052857069,0.264285345
8,-5,81,-9.464599594,-5.994652231,-6.130490292,-9.835685769,0.03,4.55,1.95,0,0.067069761,0.290635632
8,-5,81,-3.854017817,-3.331125693,-3.285842165,-3.927022912,0.02,3.06,1.17,0,0.067605039,0.315490182
8,-5,81,-4.592964223,-3.929774592,-3.851368172,-4.85042573,0,2.86,1.26,0,0.060231638,0.301158191
8,-5,81,-5.582661822,-4.252550302,-4.397928119,-5.828587999,0,3.37,1.57,0,0.075725439,0.287756667
8,-5,81,-3.434732902,-3.045052334,-3.137290153,-3.815290516,0,3.72,1.29,0,0.033477834,0.234344838
8,-5,81,-4.324865297,-3.514743136,-3.641186354,-3.993277411,0,2.83,0.83,0,0.078554303,0.314217211
8,-5,81,-4.995746256,-4.391477653,-4.374716343,-5.21276357,0,3.08,1.39,0,0.057225839,0.286129196
8,-5,81,-6.10092328,-4.221704022,-4.476722972,-6.153967126,0,4.03,1.51,0,0.104209732,0.312629195
8,-5,81,-5.593147277,-4.632913053,-4.728255095,-5.667701403,0.02,2.48,1.28,0,0.04899029,0.244951449
8,-5,81,-4.740826461,-3.636853971,-3.892906544,-4.614096151,0.02,3.03,1.09,0,0.065988662,0.30794709
8,-5,81,-4.293600915,-3.738772217,-3.720608733,-4.353306464,0.01,3.49,1.25,0,0.058309421,0.291547104
8,-5,81,-4.69575927,-3.614889516,-3.832886939,-4.963894172,0,3.42,1.27,0,0.069039364,0.303773203
8,-5,81,-3.732590796,-3.018904194,-3.174063642,-3.886585639,0.01,3.12,1.22,0,0.06480256,0.324012798
8,-5,81,-4.915948866,-4.199283264,-4.469360851,-5.003040157,0,3.5,1.42,0,0.033214532,0.199287195
8,-5,81,-4.349311178,-3.342454589,-3.411273102,-4.601097589,0,3.58,1.51,0,0.096765666,0.354807441
8,-5,81,-6.525892395,-4.827887477,-4.896955333,-6.732073817,0,3.62,1.35,0,0.071835558,0.287342232
8,-5,81,-6.798097665,-4.630081671,-4.969099658,-6.903336271,0,3.95,1.39,0,0.103801751,0.294104962
8,-5,81,-5.503762829,-4.494820212,-4.698448748,-5.305602063,0.02,3.63,0.98,0,0.044818141,0.246499777
8,-5,81,-4.742982838,-3.531447575,-3.776631351,-4.691115632,0,3,1.07,0,0.101566933,0.325014186
8,-5,81,-4.530334712,-3.787986847,-4.966562123,-4.847834573,0,2.61,1.58,0,0.109711319,0.078365228
8,-5,81,-6.731374031,-6.043285036,-6.581211169,-6.926505966,0,3.82,1.5,0,0.014745021,0.088470124
8,-5,81,-6.70086993,-4.609754165,-4.816972344,-6.892145391,0,3.8,1.49,0,0.084824515,0.305368255
8,-5,81,-5.583110805,-5.264342376,-5.201661062,-5.32041306,0,2.12,0.95,0,0.026485948,0.185401634
8,-5,81,-5.437116796,-4.605909627,-4.731696961,-5.450343024,0,3.06,1.15,0,0.032726883,0.229088183
8,-5,81,-7.516808526,-5.308571676,-5.944063846,-7.491098987,0,3.5,1.5,0,0.072129589,0.234421165
8,-5,81,-5.00491079,-3.71080511,-3.922566481,-5.195829651,0,3.45,1.09,0,0.084235376,0.322902273
8,-5,81,-4.012546233,-3.586735222,-3.639410016,-4.22766355,0,3.02,1.47,0,0.038274698,0.229648186
8,-5,81,-7.5420457,-4.925032521,-5.12425854,-7.67177133,0,4.27,1.69,0,0.097513736,0.308793498
8,-5,81,-5.796323378,-4.798520801,-5.963214666,-5.967782196,0.02,2.77,1.55,0,0.054177756,0.108355512
8,-5,81,-7.900660432,-7.593087678,-7.477813749,-8.042585718,0,3.19,1.34,0,0.014043946,0.154483404
8,-5,81,-6.580780552,-5.439903982,-5.403542789,-6.62257731,0,2.67,1.45,0,0.048299837,0.241499185
8,-5,81,-4.975758709,-4.036726304,-4.007674126,-5.164804804,0.01,2.86,1.24,0,0.070207477,0.298381778
8,-5,81,-4.810201178,-3.757172027,-3.527487675,-5.247884386,0.02,3.74,1.84,0,0.128886067,0.374941285
8,-5,81,-6.088507423,-5.125719908,-5.252027094,-5.791924876,0,2.53,1.11,0,0.046991024,0.234955122
8,-5,81,-5.684781271,-4.00056529,-4.418982623,-5.617049614,0,4.09,1.17,0,0.086979211,0.304427239
8,-5,81,-5.803489284,-4.41727845,-4.243407671,-6.063771062,0,3.67,1.74,0,0.096191682,0.329800051
8,-5,81,-4.383134095,-3.506757191,-3.769026955,-4.517969258,0.02,3.1,1.19,0,0.052136056,0.278058963
8,-5,81,-7.140149306,-6.626929031,-6.731891735,-6.65590744,0.01,0.74,1.02,0,0.049415215,0.222368467
8,-5,81,-4.572470172,-4.344645316,-4.149474776,-4.793496144,0.01,2.73,1.13,0,0.063455209,0.285548441
8,-5,81,-6.93483656,-5.903234603,-5.757697337,-6.634534411,0,2.25,1.15,0,0.041892605,0.251355628
8,-5,81,-3.820566884,-3.133932231,-3.870464995,-3.954500798,0,3.05,1.63,0,0.105949329,0.105949329
8,-5,81,-5.909565251,-4.152792273,-4.540200441,-5.962003614,0,3.6,1.19,0,0.092500266,0.296000852
8,-5,81,-5.315981244,-3.869409243,-4.028252517,-5.302939586,0,3.43,1.11,0,0.125159949,0.325415866
8,-5,81,-3.805525555,-3.182230606,-3.043528656,-4.09715358,0.02,2.62,1.53,0,0.144183274,0.378481095
8,-5,81,-6.287336066,-4.855725391,-4.905465109,-6.390223094,0,3.25,1.28,0,0.048528008,0.274992044
8,-5,81,-6.086499834,-5.48400961,-5.906901444,-6.08294475,0.02,3.2,0.99,0,0.018926272,0.113557633
8,-5,81,-6.357111715,-4.359302369,-4.475749503,-6.601979817,0.01,4.33,1.68,0,0.09356992,0.334178286
8,-5,81,-6.226664197,-4.985258526,-5.281602855,-6.118439874,0,3.5,1.06,0,0.041529614,0.228412879
8,-5,81,-5.571828573,-4.331995782,-4.384044612,-5.512600532,0,3.02,1.36,0,0.063313108,0.295461169
8,-5,81,-5.487348257,-4.81450891,-4.838640856,-5.064019633,0.02,1.88,0.6,0,0.065745549,0.262982195
8,-5,81,-3.946351981,-3.303444459,-3.470549608,-4.101619719,0.02,2.96,1.14,0,0.072850682,0.273190059
8,-5,81,-6.625246991,-5.516319145,-7.79856406,-6.603707048,0,3,6,0,0.031440919,0.01572046
8,-5,81,-4.274755979,-3.396876682,-4.334699541,-4.114897919,0.01,3.36,1.34,0,0.084684791,0.141141318
8,-5,81,-5.053495796,-5.461593766,-6.767694028,-5.144852163,0.01,2.18,3.2,0,0.018162234,0.054486703
8,-5,81,-8.420635617,-5.894338616,-7.008725348,-8.072407518,0,2.96,0.96,0,0.069973296,0.233244318
8,-5,81,-4.327475344,-3.34880417,-3.42148839,-4.289081522,0,3.11,1.23,0,0.087661243,0.350644971
8,-5,81,-5.42284073,-4.381626923,-4.310722315,-5.813802993,0,3.78,1.76,0,0.109964949,0.293239864
8,-5,81,-4.337764983,-3.370195984,-3.549642697,-4.428445659,0.02,2.99,1.28,0,0.101109198,0.320179127
8,-5,81,-4.876515089,-3.753162618,-3.982770734,-4.983233495,0,3.3,1.29,0,0.077362343,0.290108787
8,-5,81,-3.454082378,-3.030916065,-3.099850414,-3.132847799,0.02,2.39,0.89,0,0.050209268,0.301255609
8,-5,81,-7.646295203,-5.052856964,-5.336583673,-7.695724842,0,3.92,1.54,0,0.09350342,0.296094164
8,-5,81,-3.277346904,-2.831177624,-2.955739101,-3.536851647,0,3.17,1.36,0,0.048474951,0.266612231
8,-5,81,-7.100612485,-4.879757472,-4.95916236,-7.319917384,0,4.02,1.67,0,0.066659962,0.316634818
8,-5,81,-7.106850885,-5.508762874,-6.510205904,-6.267751711,0.02,0.76,1,0,0.063549165,0.254196659
8,-5,81,-4.541187568,-3.443677692,-3.541164876,-4.798230952,0,3.67,1.36,0,0.08306989,0.348893537
8,-5,81,-4.572239462,-4.022260432,-5.622156006,-3.722551773,0.01,3.83,3.95,0,0.054200246,0.054200246
8,-5,81,-7.359385436,-4.841507739,-5.33698847,-7.587204403,0,3.97,1.53,0,0.087594314,0.287809888
8,-5,81,-5.364433384,-4.1930171,-3.975744066,-5.805028628,0.03,3.72,1.83,0,0.143293645,0.346292975
8,-5,81,-3.201140896,-2.831518777,-2.774705737,-3.205000935,0,3.12,1.32,0,0.087468766,0.349875066
8,-5,81,-5.968672137,-4.484286568,-5.204551371,-6.219762326,0,3.34,1.34,0,0.081925865,0.204814662
8,-5,81,-6.113480253,-4.518066738,-4.959816905,-5.864344687,0,2.77,0.94,0,0.063380388,0.274648347
8,-5,81,-5.291109047,-3.809089822,-3.952477538,-5.399456749,0,3.76,1.41,0,0.099865082,0.339541277
8,-5,81,-5.142358937,-4.665350818,-4.95974742,-5.087144037,0.02,2.65,1.06,0,0.020908618,0.146360327
8,-5,81,-6.709227013,-5.164101537,-5.263525889,-6.846562947,0,2.34,1.17,0,0.07316909,0.263408725
8,-5,81,-6.394227696,-4.676338639,-5.245925308,-6.562968938,0,2.34,1.04,0,0.056045791,0.25220606
8,-5,81,-4.068486509,-3.56603665,-3.645610297,-4.28156089,0.02,3.08,1.19,0,0.034197043,0.239379299
8,-5,81,-5.549308077,-4.557637048,-4.571673327,-5.710551365,0,3.21,1.25,0.02,0.044655775,0.267934647
8,-5,81,-4.806111093,-3.932146635,-4.055860128,-4.614277538,0,3.11,0.99,0,0.05113734,0.281255368
8,-5,81,-7.108109446,-4.937886175,-5.116457099,-7.368390342,0,3.94,1.63,0,0.073449807,0.293799229
8,-5,81,-4.65413366,-4.242971844,-4.63588549,-4.77983801,0,3.78,1.64,0,0.019425232,0.097126158
8,-5,81,-4.942494885,-3.875112585,-4.013747038,-5.350152253,0,3.74,1.37,0,0.080941936,0.283296775
8,-5,81,-5.279162924,-3.980981582,-4.293381538,-5.139969291,0,3.3,1.35,0,0.071548222,0.286192887
8,-5,81,-7.344616722,-4.754943578,-5.202426815,-7.409151577,0.01,4.3,1.5,0,0.098514755,0.295544266
8,-5,81,-8.423101158,-6.330962627,-6.477966281,-8.202553979,0.01,3.11,1.3,0.01,0.055426076,0.240179661
8,-5,81,-5.03276529,-3.862379471,-3.967141241,-5.018788437,0,2.93,1.34,0,0.089240161,0.312340564
8,-5,81,-4.663393703,-3.83553903,-4.097555604,-4.767745523,0,3.47,1.16,0,0.040148448,0.240890689
8,-5,81,-6.456751852,-4.852674971,-5.066017614,-6.48346555,0,2.78,1.43,0,0.066281755,0.265127019
8,-5,81,-8.244365243,-5.680418759,-6.046701457,-8.608529745,0,5.52,1.4,0,0.052507582,0.262537908
8,-5,81,-5.873836576,-5.275691505,-5.550001693,-6.037297729,0.02,3.64,1.45,0,0.016473608,0.131788866
8,-5,81,-4.981341326,-4.086881981,-4.067924524,-5.264187934,0.01,2.84,1.17,0,0.068738638,0.288702278
8,-5,81,-7.615350846,-5.390473159,-5.627354161,-7.842985201,0,4.14,1.52,0,0.055176852,0.275884259
8,-5,81,-4.720126912,-4.561545638,-4.604830698,-4.872569183,0.02,2.99,1.29,0,0.016162129,0.16162129
8,-5,81,-3.592813158,-3.880922626,-3.965013448,-3.223868467,0,3.5,1.44,0,0.046636516,0.233182581
8,-5,81,-4.465947866,-3.471203713,-3.566232873,-4.636935586,0.02,2.95,1.09,0,0.079138991,0.332383763
8,-5,81,-5.884701582,-4.138182491,-4.238939662,-6.01689032,0,3.98,1.44,0,0.089080744,0.338506825
8,-5,81,-7.233915901,-4.91848535,-5.167848733,-7.364057054,0,3.91,1.42,0,0.078434823,0.298052328
8,-5,81,-5.299710452,-4.072256581,-4.275518739,-5.509664619,0.02,3.64,1.25,0.01,0.052977345,0.282545839
8,-5,81,-5.985920312,-4.238073017,-4.52854557,-6.240723691,0,4.63,1.41,0,0.088364333,0.302963429
8,-5,81,-7.132769642,-6.142378372,-6.30038613,-7.078579177,0,2.99,1.89,0,0.053527954,0.196269165
8,-5,81,-4.099332816,-3.178725605,-4.603398353,-4.117810215,0,3.04,4.81,0,0.095716314,0.023929078
8,-5,81,-3.786221806,-3.125712879,-3.412724101,-3.833696774,0,3.57,1.44,0,0.068594367,0.251512677
8,-5,81,-7.372972911,-5.109274516,-6.223113541,-7.015352762,0,2.95,0.78,0,0.067568768,0.247752149
8,-5,81,-3.966958145,-3.586440131,-3.949373996,-3.875448371,0,2.84,1.57,0,0.024664048,0.098656193
8,-5,81,-5.112730928,-3.816524748,-3.881344007,-5.466295761,0,3.81,1.53,0,0.087052755,0.335774914
8,-5,81,-4.764622699,-3.709200924,-3.748866805,-4.768824849,0,2.94,1.29,0,0.116905223,0.327334625
8,-5,81,-3.994129186,-3.236533268,-4.877625926,-4.074053707,0,3.44,4.3,0,0.078056362,0.026018787
8,-5,81,-6.541806135,-6.08125109,-5.849020373,-6.429992246,0.01,2.48,1.45,0,0.020188128,0.181693153
8,-5,81,-4.533901419,-3.652041413,-3.67763064,-4.596634543,0,3.39,1.3,0,0.067316217,0.314142348
8,-5,81,-6.136008699,-4.630188838,-6.511484771,-6.290554828,0,3.46,1.89,0,0.072030174,0.054022631
8,-5,81,-6.392613018,-4.775051719,-7.374961157,-6.65038489,0.02,3.69,1.88,0,0.093427448,0.066733891
8,-5,81,-6.601695695,-6.431281509,-5.703264245,-6.643220582,0.01,2.74,1.25,0,0.016554674,0.21521076
8,-5,81,-4.006105571,-3.769262317,-4.043183626,-4.173751556,0.01,3.69,1.71,0,0.018209992,0.091049958
8,-5,81,-3.960953867,-3.472495244,-3.504900494,-3.857658621,0.02,2.81,1,0,0.054650359,0.273251793
8,-5,81,-7.787513012,-5.376816387,-7.579477526,-7.861055358,0,3.96,1.36,0,0.080474651,0.120711977
8,-5,81,-3.914822391,-3.070827301,-3.296300985,-4.063982001,0,2.72,1.22,0,0.077628029,0.326037723
8,-5,81,-5.044134274,-3.940040656,-4.316953499,-5.452498452,0.02,3.83,1.23,0,0.105131572,0.245307002
8,-5,81,-6.244286197,-4.56039302,-4.553594455,-6.336393917,0,3.43,1.65,0,0.082416701,0.313183462
8,-5,81,-5.90013821,-4.262138314,-4.687569708,-5.694288443,0.02,3.57,1.08,0,0.072199801,0.288799205
8,-5,81,-6.734292371,-5.190154809,-5.423416503,-6.813962009,0,3.32,1.14,0,0.048906392,0.244531961
8,-5,81,-5.59739813,-4.334949394,-4.448316281,-5.853471931,0,3.3,1.15,0,0.067340035,0.282828147
8,-5,81,-6.921237253,-4.687291783,-5.266618281,-7.184669212,0.04,4.06,1.17,0,0.098081742,0.26622187
8,-5,81,-5.62438096,-4.344818616,-6.0117693,-5.644413511,0.04,2.94,1.88,0,0.062169156,0.062169156
8,-5,81,-6.500213422,-4.839465307,-4.69227453,-6.700809179,0,3.56,1.76,0,0.067601744,0.310968022
8,-5,81,-6.687708097,-5.042501645,-4.845670313,-6.958227159,0.01,3.72,1.69,0,0.059696705,0.298483524
8,-5,81,-4.689638938,-4.045403971,-4.205961213,-4.84331131,0.02,2.5,1.43,0,0.067572525,0.236503836
8,-5,81,-5.039263156,-3.933338175,-4.023035623,-5.157103941,0.02,3.4,1.18,0,0.057162915,0.304868882
8,-5,81,-6.38224522,-4.978922481,-5.322939405,-6.613028002,0,2.93,1.25,0,0.053713554,0.228282603
8,-5,81,-4.547230753,-3.931485136,-4.326452199,-4.835771112,0,2.66,1.81,0,0.082297213,0.205743033
8,-5,81,-3.471822088,-3.133327942,-3.033994472,-3.056523445,0,2.92,0.86,0,0.05537565,0.332253902
8,-5,81,-9.548385996,-7.924586536,-8.101332356,-8.73883324,0,2.45,1.4,0,0.069009746,0.224281675
8,-5,81,-6.753697992,-5.166402797,-5.002397278,-6.941472154,0,3.28,2.12,0,0.063261874,0.29100462
8,-5,81,-5.199090822,-4.117744208,-4.34387151,-5.537370574,0,3.39,1.69,0,0.107193979,0.250119284
8,-5,81,-4.062628995,-3.222725054,-3.368507545,-4.125314583,0,3.22,1.12,0,0.07451118,0.322881778
8,-5,81,-4.395668447,-4.512983886,-4.084140122,-4.319123976,0,2.17,1.24,0,0.029284887,0.292848875
8,-5,81,-4.16789791,-3.470427041,-3.920642214,-4.123167853,0.01,3.3,1.04,0,0.092753739,0.216425391
8,-5,81,-5.378966272,-4.649196512,-4.890945242,-5.450796206,0.02,3.41,1.36,0,0.034744418,0.1910943
8,-5,81,-5.615583685,-5.244349559,-5.228541813,-5.907140285,0,3.31,1.7,0,0.018328551,0.183285505
8,-5,81,-2.984095286,-2.630199972,-2.665070416,-2.944842514,0,3.16,1.1,0,0.081799519,0.327198078
8,-5,81,-4.411176411,-4.071352428,-4.090065567,-4.345959807,0,2.44,1.11,0,0.061172304,0.244689218
8,-5,81,-5.718273856,-4.761641761,-5.71426223,-5.869625579,0.02,3.14,1.82,0,0.033756561,0.067513123
8,-5,81,-3.76012306,-3.131622233,-3.203013835,-4.013533581,0.01,2.62,1.3,0,0.09474,0.3158
8,-5,81,-6.080041148,-4.303819861,-4.337437913,-6.463843011,0.01,4.08,1.72,0,0.077290436,0.334925224
8,-5,81,-4.415193031,-3.694751526,-3.859574862,-4.590891091,0,2.93,1.34,0,0.107539966,0.279603911
8,-5,81,-4.73911308,-3.749054414,-3.753079434,-4.886039257,0,2.86,1.14,0,0.089615916,0.322617298
8,-5,81,-4.411241825,-3.446453241,-3.74235472,-4.368763549,0,3.42,1.04,0,0.062942398,0.293731192
8,-5,81,-3.256277922,-2.742840223,-2.858489469,-3.263018617,0,2.87,1.14,0,0.087402435,0.320475594
8,-5,81,-4.543977256,-3.420749651,-4.819319547,-4.365398707,0,3.29,2.08,0,0.090745352,0.090745352
8,-5,81,-8.477626146,-5.881204581,-6.048930838,-8.427587504,0,3.94,1.24,0,0.074038712,0.266539363
8,-5,81,-4.5652086,-4.274295403,-4.077709682,-4.696832108,0,2.42,1.16,0,0.055366963,0.258379162
8,-5,81,-4.392031622,-3.962668827,-4.252258612,-4.486355275,0,3.75,1.35,0,0.021111738,0.126670429
8,-5,81,-5.48176299,-4.361529211,-4.232007033,-5.739353081,0.01,3.11,1.53,0,0.092082771,0.315712359
8,-5,81,-4.242432923,-3.722603188,-3.808066632,-4.40371235,0.02,3.15,1.61,0,0.045575561,0.227877805
8,-5,81,-5.428111635,-4.263673995,-4.298813294,-5.750247118,0.02,3.67,1.34,0,0.062576611,0.28159475
8,-5,81,-5.05963671,-3.773049297,-4.033598012,-4.934704957,0.01,3,1.08,0,0.08331956,0.312448348
8,-5,81,-4.36130707,-3.369600214,-4.173275851,-4.448722462,0,3,1.31,0,0.100647147,0.176132507
8,-5,81,-5.650213781,-5.535345978,-5.624023304,-5.424580603,0,2.57,1.25,0,0.028217642,0.169305853
8,-5,81,-4.121500403,-3.647180258,-3.897243731,-3.514862173,0,3.23,1.21,0,0.049973765,0.249868826
8,-5,81,-4.455404149,-3.461790924,-3.581805928,-4.692576907,0,3.51,1.38,0,0.090079638,0.324286697
8,-5,81,-4.213809491,-3.817152782,-3.945984512,-3.815570557,0,2.91,1.26,0,0.038119928,0.22871957
8,-5,81,-5.17464182,-3.902539363,-4.183394359,-5.236797993,0,3.53,1.1,0,0.062966057,0.293841599
8,-5,81,-4.442559781,-3.534092614,-3.565966222,-4.749240879,0.02,3.44,1.48,0,0.115285692,0.329387692
8,-5,81,-6.053859649,-4.87442184,-4.929010366,-5.715550991,0.01,2.79,0.98,0,0.068717888,0.274871552
8,-5,81,-5.633839256,-4.155307202,-4.406954715,-5.881117081,0.01,3.65,1.39,0,0.083280904,0.291483166
8,-5,81,-4.97556613,-3.888547621,-3.95745586,-5.208980894,0.01,3.64,1.06,0,0.054326814,0.307851945
8,-5,81,-5.564777621,-4.241220939,-4.358269347,-5.617220007,0,2.74,1.35,0,0.099599951,0.298799852
8,-5,81,-8.943440561,-6.689840211,-7.899664882,-9.033112722,0,4.09,1.47,0,0.050837337,0.162679477
8,-5,81,-4.438018515,-3.562422939,-3.536710819,-4.533857976,0,2.96,1.31,0,0.098287999,0.334179195
8,-5,81,-5.475287951,-4.061915349,-3.951209177,-5.80623952,0.01,3.71,1.85,0,0.103197863,0.348292786
8,-5,81,-4.684796952,-3.937266435,-4.074162578,-4.821394127,0.02,3.06,1.19,0,0.081648008,0.265356025
8,-5,81,-4.358217509,-3.761428246,-3.793561189,-4.565544235,0,3.23,1.33,0.01,0.066278622,0.265114488
8,-5,81,-10.08897807,-7.435973237,-9.756440948,-9.898484428,0.01,3.17,1.14,0,0.053306459,0.177688197
8,-5,81,-4.225548661,-3.728005329,-3.877243362,-4.286829895,0,3.16,1.35,0,0.037185156,0.223110937
8,-5,81,-3.947302518,-3.169186169,-3.240675839,-4.058866322,0.01,2.89,1.24,0,0.100024224,0.340082363
8,-5,81,-6.359236541,-4.666381995,-4.661514238,-6.535180334,0,3.72,1.75,0,0.10816719,0.309049114
8,-5,81,-6.742867057,-5.579542386,-5.759015901,-6.570531997,0.01,2.67,1.25,0.01,0.036270904,0.217625425
8,-5,81,-10.05932626,-7.241195437,-7.681058509,-10.39066787,0,3.59,1.48,0,0.042705199,0.213525995
8,-5,81,-8.638942138,-5.283010235,-5.500879442,-8.918185618,0,5.17,1.58,0,0.099179523,0.30993601
8,-5,81,-4.406943323,-3.680888478,-3.841569725,-4.48660604,0,3.36,1.62,0,0.046137377,0.253755575
8,-5,81,-4.15775344,-3.497265862,-3.709384196,-3.943973708,0,2.48,0.93,0,0.064466724,0.257866894
8,-5,81,-4.364113672,-3.505506549,-3.602722448,-4.426973675,0,3.61,1.25,0,0.0709944,0.307642398
8,-5,81,-11.30223557,-8.841563138,-8.843145981,-11.02206967,0,3.24,1.5,0,0.030643671,0.183862025
8,-5,81,-6.113519936,-4.736437838,-4.687933502,-6.41194097,0,3.81,1.67,0,0.059955598,0.287786871
8,-5,81,-5.498731092,-5.173435049,-5.218821467,-5.401352838,0,2.09,0.74,0,0.016661428,0.166614281
8,-5,81,-11.89499399,-9.61839602,-8.525859802,-11.10112168,0,2.79,2,0,0.040441855,0.22917051
8,-5,81,-7.640004092,-6.906860859,-6.98200303,-7.707119044,0,3.27,1.4,0,0.016402245,0.147620209
8,-5,81,-5.921799493,-4.62004389,-4.834548943,-5.824751289,0,2.84,1.19,0,0.069932357,0.262246338
8,-5,81,-4.636940574,-3.964289174,-3.916179732,-5.006095175,0.02,2.39,1.57,0,0.114293531,0.310225299
8,-5,81,-5.761547122,-4.236358579,-4.326025411,-6.076043869,0,3.72,1.79,0,0.081115915,0.31094434
8,-5,81,-4.34605832,-3.640596464,-3.617085916,-4.12253377,0,2.66,1,0,0.069531741,0.312892836
8,-5,81,-6.393583302,-6.393772232,-5.804142712,-6.516263819,0,2.67,1.51,0,0.012739509,0.19109264
8,-5,81,-4.659086374,-3.908095083,-3.923807435,-4.76582812,0,3.07,1.12,0,0.0396284,0.277398797
8,-5,81,-6.339446472,-5.895058485,-6.647210874,-6.433211423,0,3.02,1.08,0,0.019277083,0.096385415
8,-5,81,-5.187960934,-3.858764709,-3.854447713,-5.436068787,0,3.73,1.69,0,0.11040332,0.346981864
8,-5,81,-4.060684812,-3.648438717,-3.756447182,-3.70906288,0.02,1.8,0.97,0,0.066981942,0.267927769
8,-5,81,-5.588977767,-4.765480455,-4.536305141,-5.762163335,0,2.83,1.27,0,0.070593272,0.29649174
8,-5,81,-8.193302473,-7.414376113,-8.023412557,-8.496453376,0,3.42,1.35,0,0.011896193,0.083273354
8,-5,81,-5.857934414,-4.173109081,-4.299940991,-6.024202308,0,3.64,1.64,0,0.107557221,0.322671663
8,-5,81,-5.94624504,-4.906060972,-5.064596427,-5.821282267,0,3.33,1,0,0.037034409,0.240723659
8,-5,81,-6.151385746,-4.898841342,-5.054987439,-6.23200252,0,3.24,1.25,0,0.046200891,0.246404754
8,-5,81,-7.671549991,-7.654949777,-7.885701502,-7.379380897,0.02,2.44,1.34,0,0.020856017,0.1251361
8,-5,81,-4.18116121,-3.917505003,-3.938859252,-4.171060934,0,2.61,1.23,0,0.02024905,0.182241452
8,-5,81,-8.247533433,-5.209994833,-5.521236098,-8.141642414,0,4.24,1.72,0,0.100708155,0.302124465
8,-5,81,-2.847015767,-2.624745513,-2.902799272,-3.011433403,0,3.59,2.08,0,0.024405816,0.097623264
8,-5,81,-5.105863823,-4.29194601,-3.985523131,-5.404614576,0.01,2.62,1.81,0,0.09998273,0.34279793
8,-5,81,-6.315266562,-4.896258345,-5.037111945,-6.322655052,0,2.8,1.34,0,0.066206547,0.264826189
8,-5,81,-5.706511899,-5.24234283,-5.091584714,-5.81822392,0.01,2.73,1.46,0,0.03142912,0.235718398
8,-5,81,-8.749760591,-6.937232977,-6.464800973,-8.740503234,0,2.9,1.87,0,0.043591667,0.250652083
8,-5,81,-6.259806749,-4.692308525,-4.721665388,-5.997210216,0.01,2.81,1.1,0,0.076077651,0.304310603
8,-5,81,-4.769773435,-3.895936563,-4.110129655,-4.600605204,0,3.29,0.96,0,0.045657226,0.273943355
8,-5,81,-5.527494579,-4.166411939,-4.326062165,-5.760566355,0.02,3.6,1.47,0,0.090757166,0.298202117
8,-5,81,-7.042816435,-5.339608655,-5.409861191,-7.252855253,0,2.74,1.06,0,0.050188067,0.263487353
8,-5,81,-5.140347836,-4.089973664,-4.383660485,-4.99170911,0.02,3.75,1.06,0,0.051857668,0.259288341
8,-5,81,-4.578868599,-3.674510163,-4.107950601,-4.624530623,0.02,3.11,1.07,0,0.052963611,0.229508981
8,-5,81,-5.047294851,-3.797453352,-3.729350083,-5.444956135,0.02,3.66,1.71,0,0.103010136,0.35317761
8,-5,81,-5.521679805,-5.064459847,-5.03857841,-4.942852695,0,3.36,1.14,0,0.034212414,0.239486897
8,-5,81,-5.859637876,-4.410211996,-4.46026586,-6.120803039,0,3.58,1.64,0,0.081678405,0.299487484
8,-5,81,-3.8949142,-3.104577701,-3.171413671,-4.145358926,0,3.56,1.27,0,0.116537841,0.349613523
8,-5,81,-5.485734771,-4.97291242,-5.200674052,-5.298618099,0,2.05,0.92,0,0.065553783,0.218512612
8,-5,81,-4.914105492,-3.746946217,-4.127151739,-4.903307511,0.02,3.33,1.05,0,0.060160765,0.280750237
8,-5,81,-3.683559569,-3.256276553,-3.340633885,-3.180915561,0,2.96,0.92,0,0.047921287,0.287527723
8,-8,81,-10.02037313,-6.825287528,-6.702530995,-9.991728253,0,4.31,1.81,0,0.062728919,0.263461461
8,-8,81,-7.849459713,-5.541538998,-5.635503095,-7.959916173,0,3.98,1.62,0,0.067916979,0.271667917
8,-8,81,-6.419022303,-4.619042557,-4.939897774,-6.419824817,0,2.36,1.2,0,0.067298361,0.286018035
8,-8,81,-6.644516871,-4.948104043,-4.962552377,-6.705782103,0,3.66,1.66,0,0.07948579,0.286148843
