L,alfa,n,alfa.MV,alfa.DT.GA.BFGS,alfa.DT.LN.BFGS,alfa.LC,tiempo.BFGS.GA,tiempo.BFGS.LN,tiempo.LC,b.GA,b.LN
3,-3,81,-5.215141746,-4.558260093,-4.793252769,-5.224377388,3.34,1.81,0,0.0594289,0.257525234
3,-3,81,-9.557059527,-6.698454161,-6.586022951,-8.809849866,4.63,2.6,0,0.118092293,0.307039963
3,-3,81,-2.895475696,-2.812714116,-2.849298381,-3.024595882,4.85,2.23,0,0.028555473,0.256999259
3,-3,81,-2.916262762,-2.996458826,-2.506869184,-2.853950008,2.42,2.31,0,0.191110459,0.491426895
3,-3,81,-2.476962789,-2.368634996,-2.312577815,-2.353758955,2.98,1.33,0,0.076381281,0.381906407
3,-3,81,-3.490088729,-3.372223573,-3.464455879,-3.490478944,3.53,2.09,0,0.034160381,0.204962285
3,-3,81,-2.085166648,-1.9291369,-1.973491186,-1.945569706,3.27,1.76,0,0.105431547,0.42172619
3,-3,81,-3.282294362,-3.380229665,-3.14520164,-2.980916495,3.03,1.17,0,0.099372119,0.347802415
3,-3,81,-2.385367588,-2.303506903,-2.113581037,-2.52854239,3.21,2.17,0,0.127771788,0.479144205
3,-3,81,-4.578585268,-3.967626057,-4.217755474,-4.776568956,3.83,2.5,0,0.038720256,0.193601279
3,-3,81,-1.988311902,-1.898850402,-1.89546894,-2.04048439,4.69,1.92,0,0.048366266,0.386930129
3,-3,81,-7.107730628,-5.446692171,-4.949019026,-6.778160117,2.87,2.65,0,0.098962607,0.356265386
3,-3,81,-7.912096736,-5.495499849,-5.03500819,-7.646159136,4.06,3.27,0,0.136239569,0.363305518
3,-3,81,-2.417510541,-2.172973975,-2.248744215,-2.459876716,3.65,1.48,0,0.079243905,0.396219527
3,-3,81,-4.36929746,-4.562918765,-4.30418596,-4.267527337,2.06,1.62,0,0.020283023,0.243396282
3,-3,81,-2.712764198,-2.629619301,-2.593468291,-2.689406911,2.71,1.47,0,0.036751262,0.294010095
3,-3,81,-2.38183335,-2.66369631,-2.13942167,-2.467583128,7.04,1.98,0,0.149481531,0.485814976
3,-3,81,-2.794424267,-2.695982913,-2.478849356,-2.618030443,3.09,0.79,0,0.144570142,0.433710427
3,-3,81,-4.293707089,-4.378854869,-3.412360895,-4.0248403,2.12,2.61,0,0.091746058,0.366984232
3,-3,81,-2.913828779,-2.65941977,-2.521991384,-2.976062751,3.48,2.04,0,0.142943831,0.428831494
3,-3,81,-3.673249577,-3.270185558,-3.029673246,-3.657820522,2.43,2.17,0,0.158727829,0.396819573
3,-3,81,-9.66645424,-6.341145408,-5.853869345,-7.883900704,5.17,2.98,0,0.143645485,0.341158027
3,-3,81,-3.069277713,-2.890812841,-2.896574168,-3.244017716,4.06,2,0,0.027378488,0.301163369
3,-3,81,-8.718434327,-8.540436416,-4.84039129,-7.267294254,3.05,3.19,0.01,0.021525853,0.387465353
3,-3,81,-2.965222899,-3.147568392,-2.418796752,-2.959618425,2.02,2.41,0,0.16509739,0.49529217
3,-3,81,-2.34338187,-2.218784679,-2.149719082,-2.385199106,3.08,2.23,0,0.09831741,0.426042111
3,-3,81,-3.153628797,-2.837832532,-3.301305603,-3.227186836,3.56,1.64,0,0.13866981,0.13866981
3,-3,81,-2.135029983,-2.003726902,-2.038318094,-2.222776333,4.32,1.68,0,0.055996699,0.335980195
3,-3,81,-2.900088367,-2.548619857,-2.543866163,-3.163416,4.18,2.09,0,0.0862162,0.402342269
3,-3,81,-9.415366395,-8.816268519,-9.570899885,-8.710855331,3.1,2.03,0,0.014004023,0.112032186
3,-3,81,-5.154418912,-4.195077898,-4.412324934,-5.364206028,3.21,1.64,0,0.102808362,0.308425085
3,-3,81,-6.33025133,-6.065312886,-6.101194496,-6.328092365,3.12,1.78,0,0.020330408,0.182973672
3,-3,81,-2.17722264,-2.168864937,-1.938430261,-2.147452371,2.38,1.97,0,0.077393084,0.541751591
3,-3,81,-4.183571851,-3.843762609,-4.009153386,-4.440204689,4.38,2.06,0,0.030273905,0.181643431
3,-3,81,-4.630554061,-3.890462044,-3.947724697,-4.606557752,3.34,1.57,0,0.097786796,0.325955987
3,-3,81,-4.191869853,-4.007347613,-3.775410536,-4.251145749,3.71,2.08,0,0.021630497,0.281196461
3,-3,81,-3.00707239,-2.797757228,-2.666579716,-3.163660531,3.31,2.03,0,0.09226611,0.369064439
3,-3,81,-3.366334547,-3.051987816,-3.259148951,-3.433749032,3.37,1.5,0,0.035474216,0.212845297
3,-3,81,-2.940995572,-2.720597217,-2.565966982,-2.96932794,2.96,1.75,0,0.138778872,0.416336617
3,-3,81,-6.603083533,-7.467724659,-8.252155293,-5.542436159,3.38,3.46,0,0.022749517,0.113747585
3,-3,81,-1.958305436,-1.99662438,-1.908017015,-2.037170434,3.17,2.02,0,0.098619212,0.345167241
3,-3,81,-6.016956196,-4.767449285,-4.241968046,-5.639342763,3.16,3.02,0,0.09971204,0.378905753
3,-3,81,-2.931702467,-2.750338883,-2.489590711,-3.095215592,1.99,2.2,0,0.093614675,0.436868481
3,-3,81,-4.42343918,-3.733611217,-3.490585093,-4.444577473,3.32,1.79,0,0.107556252,0.376446882
3,-3,81,-2.759629959,-2.682258056,-2.328882401,-2.857737686,3.06,2.17,0,0.148479974,0.482559916
3,-3,81,-2.338184562,-2.106418643,-2.147913302,-2.469496866,3.63,1.9,0,0.076306992,0.419688454
3,-3,81,-3.51778317,-3.055843845,-2.88494627,-3.735449766,3.1,2.56,0,0.11204056,0.403346015
3,-3,81,-5.388322812,-5.361641856,-5.511339367,-6.307932137,3.39,1.64,0,0.020778075,0.145446523
3,-3,81,-3.772290889,-3.11524135,-3.073587152,-4.022375559,3.54,2.13,0,0.119052096,0.404777127
3,-3,81,-3.55273988,-2.963158124,-3.151052721,-3.70462267,3.72,1.7,0,0.113156966,0.339470899
3,-3,81,-2.738370261,-2.685477065,-2.775837177,-2.749486047,3.18,1.89,0,0.040194101,0.200970504
3,-3,81,-2.851036674,-2.614859893,-2.482946,-3.023264875,4.11,1.47,0,0.05546993,0.416024471
3,-3,81,-3.090177508,-2.850420099,-2.576929854,-3.273589636,2.2,2.16,0,0.115643658,0.439445899
3,-3,81,-4.922530303,-4.273771362,-4.533711815,-4.520570131,2.95,1.95,0,0.126502149,0.253004298
3,-3,81,-2.906700534,-2.497909539,-2.607101873,-3.186738708,3.89,1.85,0,0.079725703,0.378697088
3,-3,81,-3.370853245,-2.985533468,-3.187567034,-3.569413334,3.5,2.23,0,0.139877698,0.233129496
3,-3,81,-4.188547554,-3.964854736,-3.241689528,-3.87859792,3.09,2.71,0,0.146083368,0.438250105
3,-3,81,-2.435989087,-2.34019126,-2.200591003,-2.579354936,3.76,2.22,0,0.1197207,0.430994518
3,-3,81,-5.624007951,-4.126814212,-4.082849623,-6.201428547,4.68,2.52,0,0.099477217,0.378013423
3,-3,81,-2.440445774,-2.287066581,-2.167989837,-2.577178325,4.08,1.54,0,0.076444352,0.458666113
3,-3,81,-4.006236532,-3.667595593,-5.459320007,-4.169398691,3.53,8.17,0.02,0.036857304,0.036857304
3,-3,81,-2.784482291,-2.613686682,-2.55109942,-2.794712074,2.6,1.89,0,0.143383228,0.35845807
3,-3,81,-2.772346586,-2.510601226,-3.259947561,-2.753290333,3.19,5.99,0,0.113755294,0.056877647
3,-3,81,-2.82702625,-2.622557283,-2.536506882,-2.782806997,1.61,1.15,0,0.057248528,0.400739699
3,-3,81,-3.041662371,-2.852023502,-2.666007331,-3.073515476,3.64,1.92,0,0.077323071,0.386615355
3,-3,81,-4.973577172,-4.224733509,-4.208417201,-5.447613833,3.81,1.7,0,0.046719418,0.303676217
3,-3,81,-3.114309937,-2.744792132,-2.635841459,-3.396456403,4.17,2.41,0,0.105559048,0.422236193
3,-3,81,-3.053515372,-2.785408866,-2.674649768,-3.199261691,3.85,1.97,0,0.05830763,0.378999593
3,-3,81,-6.322881086,-5.827268757,-6.173550226,-7.228158501,3.89,2.16,0,0.018444015,0.147552122
3,-3,81,-3.833031846,-3.659441964,-3.814707692,-4.045015067,2.72,1.99,0,0.027429175,0.164575053
3,-3,81,-4.300165476,-3.50512649,-3.559243463,-4.619841045,3.93,1.97,0,0.075395654,0.351846385
3,-3,81,-4.445405106,-4.502423462,-4.190886906,-4.252319839,2.92,1.75,0,0.026235448,0.262354478
3,-3,81,-3.043615593,-2.813483895,-2.763223278,-3.058486466,3.88,2.21,0,0.072815583,0.412621635
3,-3,81,-3.320666526,-2.778016938,-3.022537664,-3.570639141,4.29,1.65,0,0.06613835,0.33069175
3,-3,81,-3.613694999,-3.376993431,-2.937330874,-3.619359855,3.03,2.29,0,0.173152137,0.423260779
3,-3,81,-3.62065329,-3.383315476,-3.227926218,-3.527576825,2.58,1.71,0,0.154521783,0.339947922
3,-3,81,-4.201606295,-3.8243062,-3.400967596,-4.225268578,2.76,2.12,0,0.112902918,0.357525907
3,-3,81,-2.274678928,-2.052231862,-2.235531843,-2.359414123,4.28,2.61,0,0.044525762,0.133577287
3,-3,81,-5.143819002,-4.174919598,-9.339666131,-5.295280242,3.43,8.16,0,0.126736161,0.042245387
3,-3,81,-4.350121317,-3.60426837,-3.337116403,-4.53266624,3.9,2.69,0,0.113976447,0.390776389
3,-3,81,-3.454206744,-2.945658657,-2.851095423,-3.663058028,4.06,2.36,0.02,0.110500934,0.414378501
3,-3,81,-2.72162933,-2.560644635,-2.349352367,-2.891609031,3.98,1.98,0,0.090167745,0.450838724
3,-3,81,-3.519150125,-3.459388317,-2.828248345,-3.450099455,2.48,2.35,0,0.179292476,0.44823119
3,-3,81,-3.592000542,-3.17859003,-3.155940314,-3.773842303,3.55,1.84,0,0.05186714,0.33713641
3,-3,81,-4.244936382,-3.550024745,-3.462780367,-4.284002775,3.17,1.98,0,0.108239236,0.3968772
3,-3,81,-17.55542863,-9.825719721,-8.85399873,0,7.24,3.98,0,0.085523349,0.299331722
3,-3,81,-2.648925323,-2.484680989,-2.879262871,-2.552712918,3.21,4.82,0,0.068348585,0.068348585
3,-3,81,-3.874750024,-4.049038137,-3.185127083,-3.547562443,2.67,2.01,0,0.023981213,0.431661834
3,-3,81,-3.058188236,-2.821875931,-3.160778385,-3.164887326,3.46,1.86,0.02,0.136898169,0.171122712
3,-3,81,-2.859864945,-2.60650855,-2.471436663,-3.026932717,3.6,2.31,0,0.096557424,0.434508407
3,-3,81,-2.317090863,-2.581155281,-2.079713108,-2.387163836,2.45,2.03,0,0.17929299,0.537878971
3,-3,81,-3.280474077,-3.335730618,-3.564079152,-3.238477949,2.85,2.54,0,0.026025668,0.156154006
3,-3,81,-4.066920375,-3.514645764,-2.960401219,-4.219752618,2.34,2.23,0,0.146973269,0.45725017
3,-3,81,-2.898567505,-2.646342634,-3.443940119,-3.0988985,4.21,7.13,0,0.052809325,0.026404662
3,-3,81,-2.770358148,-2.47679594,-2.42513483,-2.936497808,3.99,2.03,0,0.092750881,0.432837446
3,-3,81,-4.513388347,-4.370275038,-3.982380059,-4.711734331,3.34,1.95,0,0.02627496,0.289024562
3,-3,81,-3.409646336,-3.139327293,-3.028241727,-3.490648267,4.04,1.93,0,0.066379979,0.354026556
3,-3,81,-2.923972516,-2.704937776,-2.531676274,-2.967756932,3.13,2.03,0,0.122503282,0.428761487
3,-3,81,-3.36960213,-3.060425133,-2.789951902,-3.403694358,3.26,2.01,0,0.123657288,0.412190958
3,-3,81,-3.00485654,-2.68222568,-2.517879579,-3.211980313,3.38,2.2,0,0.121757947,0.462680198
3,-3,81,-2.967612388,-2.635438841,-2.665255898,-2.821765937,0.97,1.15,0,0.114185432,0.39964901
3,-3,81,-3.161280817,-2.938137829,-2.814938601,-3.08316317,2.1,1.53,0,0.159749079,0.37274785
3,-3,81,-4.844585245,-4.561752748,-3.209498672,-4.252525538,2.35,3.71,0,0.224628972,0.467977025
3,-3,81,-3.746167548,-3.020666279,-3.232813113,-3.920226507,2.34,1.28,0,0.097542128,0.39016851
3,-3,81,-2.661202752,-2.48061873,-2.336470518,-2.793911498,3.14,1.94,0,0.108264273,0.43305709
3,-3,81,-2.54144999,-2.374377209,-2.25865897,-2.523528305,3.31,1.87,0,0.056515773,0.452126184
3,-3,81,-3.029289397,-3.136950166,-2.696973689,-2.799976031,2.99,1.95,0,0.101454902,0.456547058
3,-3,81,-2.163585777,-2.216550893,-2.122776499,-2.094672999,3.34,1.14,0,0.077905044,0.311620175
3,-3,81,-2.486960756,-2.511159266,-2.159164426,-2.461673458,2.24,2.41,0,0.106172308,0.53086154
3,-3,81,-4.006953906,-3.579082469,-3.088566614,-3.9232824,2.76,2.19,0,0.157908033,0.428607517
3,-3,81,-4.302105824,-3.743853466,-3.35142816,-4.238565528,3.34,1.92,0,0.100465531,0.401862125
3,-3,81,-3.842819618,-3.773238789,-3.166107071,-3.552928037,3,1.7,0,0.104385434,0.417541737
3,-3,81,-3.924271454,-3.353512491,-3.054278955,-4.112117314,3.05,2.55,0,0.123813173,0.424502308
3,-3,81,-2.84592434,-2.666815798,-2.405446496,-3.069023174,3.86,2.54,0,0.080445784,0.455859443
3,-3,81,-3.355994531,-3.018229826,-2.850199545,-3.334168077,3.03,2.08,0,0.103778307,0.415113228
3,-3,81,-3.44772759,-3.18872763,-3.976582108,-3.421413515,3.09,4.71,0,0.062113021,0.062113021
3,-3,81,-2.811785629,-2.482086341,-2.473391608,-3.057203727,3.17,1.65,0,0.084135904,0.420679522
3,-3,81,-2.194660112,-2.001763672,-2.106529741,-2.345605126,4.94,2.31,0,0.034400879,0.344008792
3,-3,81,-3.011975183,-2.793524057,-2.662157789,-3.032610936,3.26,2.24,0,0.083793159,0.377069215
3,-3,81,-3.411341611,-3.221618514,-2.786381771,-3.44650166,2.98,2.4,0,0.167297073,0.439154817
3,-3,81,-2.333104851,-2.100645472,-2.15033223,-2.461501005,3.94,1.89,0,0.070882326,0.425293955
3,-3,81,-2.347254673,-2.224283223,-2.22099005,-2.405743017,3.78,1.67,0,0.039883128,0.358948155
3,-3,81,-5.477729299,-4.417438536,-3.770079615,-5.074652456,1.7,2.95,0,0.163328025,0.408320063
3,-3,81,-2.505989205,-2.396562649,-2.497353653,-2.59486258,4.24,2.71,0,0.035022616,0.175113082
3,-3,81,-2.230076009,-2.081840052,-2.02855438,-2.155200161,6.38,1.58,0.02,0.081265009,0.487590053
3,-3,81,-4.305095822,-3.451723824,-3.628544968,-4.659527946,4.67,1.83,0,0.0808181,0.3232724
3,-3,81,-4.521295679,-4.565794699,-4.054248653,-4.250928639,2.35,1.98,0,0.064671966,0.323359828
3,-3,81,-2.642163872,-2.524846946,-2.354405471,-2.723492698,2.01,2.24,0,0.106557993,0.426231974
3,-3,81,-4.009762954,-3.653472621,-3.716319525,-4.159154767,5.01,2.28,0,0.027933385,0.223467081
3,-3,81,-2.70701426,-2.560299246,-2.789798789,-2.798317362,3.23,2.1,0,0.144901533,0.144901533
3,-3,81,-4.054610898,-3.497425914,-3.109087775,-4.192845267,3.17,2.49,0,0.115529485,0.423608113
3,-3,81,-3.163557518,-2.994637692,-2.98507934,-3.038797743,3.36,1.51,0,0.061513309,0.307566544
3,-3,81,-2.989921479,-2.692736185,-2.501947784,-3.201956677,3.45,3.37,0,0.106246035,0.451545648
3,-3,81,-4.410761253,-4.015898156,-4.124601808,-4.926555503,4.45,2.55,0,0.019050287,0.190502873
3,-3,81,-3.077343124,-2.748267792,-2.78342352,-3.2287301,3.51,1.7,0,0.097935801,0.342775303
3,-3,81,-3.677763168,-3.161992598,-3.317904968,-3.696965799,3.33,1.52,0,0.102414962,0.307244885
3,-3,81,-2.304226308,-2.163901998,-2.373785819,-2.415194208,3.43,3.26,0,0.110450149,0.073633433
3,-3,81,-2.226156196,-1.964978862,-2.357617403,-2.182581833,3.48,3.65,0,0.078897089,0.078897089
3,-3,81,-4.296391979,-4.145730793,-4.290435633,-4.26349572,4.49,2.37,0,0.016670962,0.183380587
3,-3,81,-3.071366944,-2.690214584,-2.655865446,-3.269499404,3.71,1.78,0,0.115285622,0.41502824
3,-3,81,-2.71469842,-2.475686427,-2.44872908,-2.769172703,3.37,2.18,0,0.114442982,0.400550438
3,-3,81,-3.552506901,-3.003758981,-3.091170427,-3.538162737,3.87,1.49,0,0.11124256,0.370808534
3,-3,81,-4.101026203,-3.500856267,-3.533375353,-4.120367448,1.98,1.79,0,0.094006607,0.344690892
3,-3,81,-2.429897979,-2.323341316,-2.152829663,-2.571281815,2.55,1.93,0,0.135672071,0.474852248
3,-3,81,-5.111061283,-4.611300569,-4.737832738,-5.775770639,4.43,2.14,0,0.025169256,0.201354048
3,-3,81,-6.791188612,-4.761791176,-4.319878963,-6.986882563,3.07,3.86,0,0.107741469,0.384790961
3,-3,81,-3.628839564,-3.367980769,-3.054824768,-3.538245233,2.75,1.81,0,0.156005929,0.390014824
3,-3,81,-4.930514969,-4.30171554,-4.321459332,-4.9721938,3.65,2.03,0,0.048355374,0.25789533
3,-3,81,-2.923551068,-3.085374381,-2.742193372,-2.842747943,2.45,2.17,0,0.139002639,0.417007918
3,-3,81,-2.241965373,-2.133516388,-2.218637712,-2.377594363,4.24,2,0,0.031053999,0.279485992
3,-3,81,-3.13421949,-3.116092595,-2.50261056,-3.286215755,2.03,2.59,0,0.108678205,0.47093889
3,-3,81,-2.300035791,-2.348756669,-2.113252626,-2.118375519,3.48,1.26,0,0.168865716,0.506597149
3,-3,81,-4.095876492,-3.511756782,-3.297512091,-4.098133811,3.19,1.93,0,0.14074396,0.387045889
3,-3,81,-2.902311136,-2.560488075,-2.535324567,-3.050770114,3.67,1.77,0,0.103916389,0.415665557
3,-3,81,-6.827166486,-4.716600325,-4.667868152,-8.204213586,7.3,3.66,0,0.082291616,0.370312273
3,-3,81,-7.557871618,-5.066940256,-4.860127699,-7.745718356,4.99,3.77,0,0.132864373,0.360631871
3,-3,81,-2.237993273,-2.171474744,-2.076717012,-2.374814901,3.82,2.29,0,0.104857069,0.445642542
3,-3,81,-4.638396078,-4.324400278,-3.860741362,-4.432244377,3.37,1.98,0,0.057300864,0.343805186
3,-3,81,-3.503368502,-3.32558584,-3.532026224,-3.569091848,2.35,1.72,0,0.030291715,0.151458577
3,-3,81,-3.99515474,-3.890566973,-3.733304155,-4.250405311,3.68,1.9,0,0.022486946,0.269843357
3,-3,81,-4.063795809,-3.328912396,-3.28593816,-4.097407778,2.84,1.77,0,0.144540881,0.397487423
3,-3,81,-7.373748796,-5.634678045,-4.240036068,-6.010974309,2.6,4.45,0,0.15578642,0.405044693
3,-3,81,-2.471517036,-2.32896905,-2.227530258,-2.579700257,3.2,2.17,0,0.093931558,0.438347269
3,-3,81,-3.069857334,-2.830117939,-3.159087698,-2.826752478,3.57,2.4,0,0.071934221,0.215802663
3,-3,81,-3.3862308,-3.05559298,-2.74011888,-3.544639123,2.95,2.37,0,0.143851144,0.449534826
3,-3,81,-3.321232515,-2.890458241,-2.87515306,-3.361974596,3.95,1.84,0,0.087209188,0.392441345
3,-3,81,-3.593434673,-2.927818062,-3.106244528,-3.838138069,3.7,1.71,0,0.101006268,0.370356317
3,-3,81,-2.738050566,-2.492474955,-2.498765278,-2.714430529,3.99,1.31,0,0.106261999,0.371916997
3,-3,81,-2.436300657,-2.403775649,-2.228994689,-2.496558417,2.85,1.83,0,0.132366212,0.43019019
3,-3,81,-4.160362355,-3.831757706,-3.238234721,-4.109003136,2.87,2.97,0,0.179370346,0.39461476
3,-3,81,-3.133279618,-2.910322895,-2.72055888,-3.198562201,2.96,2.14,0,0.130751415,0.414046149
3,-3,81,-3.509220657,-3.057442025,-2.867888647,-3.687804479,3.54,2.18,0,0.124040891,0.434143118
3,-3,81,-4.605045891,-5.118611258,-4.515923512,-4.302664635,3.7,1.17,0,0.023708329,0.308208271
3,-3,81,-2.820486137,-2.517183184,-2.567517242,-2.935042586,3.46,2.01,0,0.071747185,0.358735924
3,-3,81,-3.054021578,-2.857425616,-3.151807213,-3.080820241,2.81,0.64,0,0.147698705,0.147698705
3,-3,81,-2.570211206,-2.414033144,-2.437453396,-2.700241434,3.74,2,0,0.056423596,0.31032978
3,-3,81,-2.898389301,-2.873846558,-2.562337032,-3.006236157,3.67,2.52,0,0.108741295,0.380594533
3,-3,81,-2.941483686,-2.639500904,-2.55480141,-3.088795098,3.37,1.95,0,0.118913662,0.428089183
3,-3,81,-3.562479639,-3.030100188,-4.574190369,-3.622376955,2.19,7.88,0,0.137384369,0.034346092
3,-3,81,-4.680436301,-4.798721679,-4.030192202,-4.628370813,3.73,1.17,0,0.042394707,0.339157656
3,-3,81,-2.054551663,-2.08619265,-1.893519897,-2.194611349,3.64,1.92,0,0.065524669,0.491435019
3,-3,81,-2.419394486,-2.181503457,-2.255574456,-2.661733336,3.99,1.79,0,0.063308507,0.348196789
3,-3,81,-2.678177353,-2.626464621,-2.301851443,-2.79664665,2.24,2.64,0,0.133478379,0.480522163
3,-3,81,-2.961501764,-2.666253982,-2.593092058,-2.878356897,2.34,1.28,0,0.123590328,0.432566147
3,-3,81,-2.718081178,-2.792781852,-2.357087233,-2.920577125,3.46,2.53,0,0.116426766,0.442421712
3,-3,81,-3.410325569,-3.1022065,-3.17293793,-3.518246023,2.22,1.51,0,0.041911956,0.293383694
3,-3,81,-5.459922343,-4.077855809,-4.15356127,-5.912975462,3.61,3.45,0,0.113551292,0.363364133
3,-3,81,-6.160534862,-6.088514621,-6.141901976,-6.503093938,1.12,1.12,0,0.025321015,0.177247103
3,-3,81,-3.194113587,-3.012161103,-2.858079482,-3.263060886,3.77,1.98,0,0.034906887,0.349068875
3,-3,81,-3.92652567,-3.31990287,-3.378224581,-4.123060668,3.72,1.87,0,0.128804649,0.331211954
3,-3,81,-3.242130407,-3.290642781,-3.535922701,-3.212110325,2.59,2.13,0,0.026597967,0.18618577
3,-3,81,-2.769461686,-2.437567248,-2.519486171,-2.906513785,3.74,2.04,0,0.073974818,0.369874089
3,-3,81,-2.052717506,-1.981381205,-1.965612198,-2.136189122,4.52,2.26,0,0.075686389,0.378431944
3,-3,81,-3.061595289,-2.84552637,-2.760204915,-3.129067736,3.7,1.84,0,0.137596826,0.357751748
3,-3,81,-4.46136328,-3.612786915,-3.4828197,-4.706087599,4.26,2.36,0,0.121211184,0.383835417
3,-3,81,-5.45568332,-5.609500974,-4.787023205,-4.784362156,2.53,1.28,0,0.068732645,0.309296901
3,-3,81,-1.996151728,-2.011257847,-1.919370074,-1.927702127,3.15,1.28,0,0.082655615,0.413278076
3,-3,81,-3.468508556,-3.063730749,-2.869609305,-3.584380313,2.86,1.64,0,0.156871191,0.407865098
3,-3,81,-10.38602169,-6.538401554,-5.078289408,-8.296612746,4.62,4.2,0,0.106356521,0.372247825
3,-3,81,-3.181052082,-2.91640803,-2.663519131,-3.424441609,2.71,2.47,0,0.07397999,0.406889944
3,-3,81,-2.915146104,-2.51975381,-2.63311635,-3.164828868,3.66,2.1,0,0.071804674,0.359023369
3,-3,81,-5.449611147,-4.187768934,-3.928378157,-5.742097751,5.91,2.78,0,0.09900906,0.379534729
3,-3,81,-2.727843923,-2.566543915,-2.34888152,-2.860553297,3.71,1.56,0,0.131959695,0.461858934
3,-3,81,-2.479611944,-2.32683529,-2.745478375,-2.084261213,3.68,4.3,0,0.121236692,0.121236692
3,-3,81,-4.530181624,-3.798438252,-3.283717681,-4.444521219,3.21,2.4,0,0.152399206,0.43179775
3,-3,81,-2.755048274,-2.685507289,-2.370434144,-2.68961482,2.35,2.01,0,0.107711179,0.484700307
3,-3,81,-2.86245402,-2.532304832,-2.558175776,-2.910280094,3.83,1.68,0,0.088943639,0.400246378
3,-3,81,-5.576094393,-4.310186143,-4.262411967,-5.834338991,3.37,1.65,0,0.10959112,0.35617114
3,-3,81,-3.377247518,-3.080800693,-2.742465992,-3.495441777,3.04,2.55,0,0.147701857,0.443105571
3,-3,81,-2.567829391,-2.575185495,-2.514644017,-2.564242774,2.3,1.45,0,0.053174567,0.265872834
3,-3,81,-3.012176946,-2.877186338,-2.568488285,-3.159523471,3.17,2.11,0,0.12104814,0.411563675
3,-3,81,-3.250547088,-2.876959126,-3.267719565,-3.463869783,1.79,2.7,0,0.085294904,0.149266082
3,-3,81,-6.761689599,-4.632990003,-4.272871868,-7.149614593,5.37,3.61,0,0.127357196,0.400265473
3,-3,81,-4.062801669,-3.380474762,-3.528836799,-4.085292792,3.4,1.73,0,0.099438614,0.331462048
3,-3,81,-3.63951136,-3.378963092,-3.17008726,-3.535892728,2.36,2.03,0,0.106493632,0.383377074
3,-3,81,-2.289548756,-2.309032937,-2.551651006,-2.174320475,3.49,5.3,0,0.06581485,0.06581485
3,-3,81,-3.899060526,-3.161301341,-3.338625645,-4.207571584,2.92,1.67,0,0.11538789,0.34616367
3,-3,81,-3.590262773,-3.584235563,-3.317298267,-3.532970282,2.73,1.67,0,0.037374382,0.298995057
3,-3,81,-4.561025228,-3.579344474,-3.631774583,-4.917973521,4.93,1.38,0,0.099549062,0.373308981
3,-3,81,-3.127446097,-2.661899573,-2.753742716,-3.494941001,4.62,2.01,0,0.058531719,0.370700888
3,-3,81,-6.783329095,-4.675494181,-4.25213027,-7.279107733,5.14,3.98,0,0.113457997,0.405207132
3,-3,81,-2.735262417,-2.36724203,-2.489028474,-2.720668344,3.36,1.25,0,0.101837795,0.407351182
3,-3,81,-5.582721936,-5.5962553,-4.28593283,-4.2237503,1.67,1.97,0,0.156691605,0.407398173
3,-3,81,-2.705715506,-2.561438442,-2.4072571,-2.70823358,3.01,2.11,0,0.127725092,0.425750307
3,-3,81,-1.989757031,-2.146270775,-2.010407441,-1.988952142,2.96,1.28,0,0.08252365,0.247570951
3,-3,81,-9.488874521,-6.028336795,-5.516632767,-8.54391259,4.77,2.77,0.06,0.139820337,0.349550843
3,-3,81,-3.240548129,-2.808408572,-2.796876417,-3.344660657,2.45,1.84,0,0.098947696,0.395790783
3,-3,81,-4.587155031,-4.002078503,-3.977708173,-4.729503655,3.99,1.95,0,0.057467928,0.287339641
3,-3,81,-2.712271754,-2.539274409,-2.472916378,-2.708451915,3.37,1.83,0,0.053826661,0.376786625
3,-3,81,-2.943469461,-2.595967373,-2.684160199,-3.001995669,3.5,1.58,0,0.096945185,0.355465679
3,-3,81,-3.284964173,-2.92811946,-2.842511455,-3.39618709,3.47,1.93,0,0.137949408,0.386258342
3,-3,81,-2.851822118,-2.466366174,-2.601326423,-2.999313374,3.35,1.47,0,0.073511472,0.392061184
3,-3,81,-5.065720405,-3.901066331,-3.524179808,-5.29612509,4.82,3.43,0,0.121665775,0.425830213
3,-3,81,-4.253761091,-3.797691504,-3.191418306,-4.170207159,2.88,2.62,0,0.190843718,0.424097152
3,-3,81,-3.271883946,-3.006879655,-2.660224909,-3.376216436,1.71,2.1,0,0.153755594,0.461266782
3,-3,81,-2.404570845,-2.340559955,-2.261152901,-2.425885133,2.42,1.58,0,0.115716358,0.347149073
3,-3,81,-3.460182724,-3.22872267,-2.916502795,-3.285593397,3.1,2.47,0,0.090707775,0.453538874
3,-3,81,-2.938956349,-2.595499147,-2.729538645,-2.945021038,3.04,1.28,0,0.109947716,0.329843149
3,-3,81,-3.901995452,-3.378598582,-3.583944151,-3.892971971,3.57,1.72,0,0.120788547,0.271774232
3,-3,81,-3.539612251,-2.91953574,-4.169548369,-3.677480069,4.03,6.08,0,0.11629763,0.038765877
3,-3,81,-1.816119652,-1.834913767,-1.778611635,-1.775056037,3.08,1.13,0,0.112579199,0.337737598
3,-3,81,-5.095591588,-3.892478087,-3.850949154,-5.373325257,3.15,2.29,0,0.129825434,0.389476301
3,-3,81,-2.318239465,-2.273310981,-2.15023491,-2.323405572,2.78,1.94,0,0.092603772,0.416716974
