grilla,L,alfa,MV,alfa.GA,alfa.LN,alfa.LC
3.6601,8,-3,-3.455752471,-2.691129121,-2.58027447,-3.590911151
3.6701,8,-3,-3.45230445,-2.704559634,-2.576108951,-3.586135994
3.6801,8,-3,-3.448867445,-2.702005497,-2.571962715,-3.581375392
3.6901,8,-3,-3.445441398,-2.699463484,-2.567835649,-3.576629303
3.7001,8,-3,-3.442026252,-2.696933517,-2.56372764,-3.571897683
3.7101,8,-3,-3.438621948,-2.694415519,-2.559638575,-3.567180487
3.7201,8,-3,-3.435228431,-2.691909411,-2.555568344,-3.562477672
3.7301,8,-3,-3.431845642,-2.689415117,-2.551516834,-3.557789195
3.7401,8,-3,-3.428473528,-2.686932561,-2.547483937,-3.553115011
3.7501,8,-3,-3.425112031,-2.684461666,-2.543469542,-3.548455076
3.7601,8,-3,-3.421761096,-2.682002357,-2.539473542,-3.543809347
3.7701,8,-3,-3.418420667,-2.679554559,-2.535495825,-3.539177778
3.7801,8,-3,-3.415094748,-2.677118196,-2.572044206,-3.534560327
3.7901,8,-3,-3.411773477,-2.674693195,-2.568062073,-3.529956948
3.8001,8,-3,-3.408463041,-2.672279482,-2.564097707,-3.525367597
3.8101,8,-3,-3.405163007,-2.669876983,-2.560151007,-3.52079223
3.8201,8,-3,-3.401873172,-2.667488787,-2.556221872,-3.516230803
3.8301,8,-3,-3.39859546,-2.665107953,-2.552310203,-3.511683271
3.8401,8,-3,-3.395327277,-2.662738183,-2.5484159,-3.50714959
3.8501,8,-3,-3.392068171,-2.660379399,-2.544538865,-3.502629715
3.8601,8,-3,-3.38881134,-2.658031527,-2.540678998,-3.498123602
3.8701,8,-3,-3.385582388,-2.655694491,-2.536836089,-3.493631206
3.8801,8,-3,-3.382354356,-2.653368215,-2.533010264,-3.489152483
3.8901,8,-3,-3.379137491,-2.651052625,-2.529201316,-3.484689739
3.9001,8,-3,-3.375928726,-2.648747647,-2.52540915,-3.480241702
3.9101,8,-3,-3.372739884,-2.646453208,-2.521633669,-3.475807021
3.9201,8,-3,-3.36957378,-2.644169235,-2.517874778,-3.471385656
3.9301,8,-3,-3.366438626,-2.641893603,-2.514132383,-3.46697757
3.9401,8,-3,-3.363188825,-2.63962576,-2.510406457,-3.462582722
3.9501,8,-3,-3.360028198,-2.637379357,-2.547646465,-3.458201075
3.9601,8,-3,-3.356876767,-2.63513655,-2.543913681,-3.453832588
3.9701,8,-3,-3.353734188,-2.632903842,-2.540196838,-3.449427224
3.9801,8,-3,-3.35060438,-2.630681168,-2.536495848,-3.445084942
3.9901,8,-3,-3.347481801,-2.628468461,-2.532810624,-3.440755705
4.0001,8,-3,-3.344368558,-2.626265656,-2.52914108,-3.436439473
4.0101,8,-3,-3.341264613,-2.640506593,-2.525487129,-3.432136208
4.0201,8,-3,-3.338169934,-2.638255605,-2.521848686,-3.42784587
4.0301,8,-3,-3.335084499,-2.636014473,-2.518225665,-3.42356842
4.0401,8,-3,-3.332008304,-2.633783131,-2.514617983,-3.41930382
4.0501,8,-3,-3.328941369,-2.631561515,-2.511025553,-3.41505203
4.0601,8,-3,-3.325883748,-2.629349561,-2.507448294,-3.410813012
4.0701,8,-3,-3.322835539,-2.627146542,-2.50388612,-3.406586727
4.0801,8,-3,-3.319793779,-2.624953668,-2.50033895,-3.402373135
4.0901,8,-3,-3.316761779,-2.622770265,-2.496806702,-3.398172198
4.1001,8,-3,-3.313738991,-2.620596268,-2.493289292,-3.393983876
4.1101,8,-3,-3.310725184,-2.618431616,-2.48978664,-3.389808131
4.1201,8,-3,-3.307720229,-2.616276247,-2.527747795,-3.385644923
4.1301,8,-3,-3.304724039,-2.6141301,-2.524236756,-3.381494213
4.1401,8,-3,-3.301737282,-2.611993115,-2.520740057,-3.377355963
4.1501,8,-3,-3.298758353,-2.60986523,-2.517257622,-3.373230132
4.1601,8,-3,-3.295788018,-2.607746386,-2.513789376,-3.369116683
4.1701,8,-3,-3.292826246,-2.605636523,-2.510335244,-3.365015575
4.1801,8,-3,-3.289873005,-2.603535582,-2.50689515,-3.360926769
4.1901,8,-3,-3.286928262,-2.601443506,-2.503469021,-3.356850225
4.2001,8,-3,-3.28399198,-2.599360234,-2.499972072,-3.352785906
4.2101,8,-3,-3.281064123,-2.597285711,-2.496658362,-3.34873377
4.2201,8,-3,-3.278144645,-2.595219878,-2.493273686,-3.344693779
4.2301,8,-3,-3.275233502,-2.593162678,-2.489902682,-3.340665893
4.2401,8,-3,-3.272330727,-2.591114055,-2.486545277,-3.336650072
4.2501,8,-3,-3.269435491,-2.589073953,-2.4832014,-3.332646276
4.2601,8,-3,-3.266549316,-2.58704232,-2.47987098,-3.328654466
4.2701,8,-3,-3.263671357,-2.585019089,-2.476553946,-3.324674602
4.2801,8,-3,-3.260801848,-2.583004217,-2.473250226,-3.320706645
4.2901,8,-3,-3.257942518,-2.580997646,-2.469959751,-3.316750553
4.3001,8,-3,-3.255116092,-2.578999321,-2.466682451,-3.312806287
4.3101,8,-3,-3.252238971,-2.577009189,-2.463417635,-3.308873806
4.3201,8,-3,-3.249400451,-2.575027197,-2.50206498,-3.304953071
4.3301,8,-3,-3.246571692,-2.573053292,-2.498790617,-3.301044041
4.3401,8,-3,-3.243748579,-2.571087421,-2.495528988,-3.297146675
4.3501,8,-3,-3.240934191,-2.569129532,-2.492280032,-3.293260933
4.3601,8,-3,-3.238127683,-2.567179575,-2.489043682,-3.289373699
4.3701,8,-3,-3.235329148,-2.565237496,-2.485819875,-3.28553903
4.3801,8,-3,-3.232538832,-2.563303246,-2.482608547,-3.281675708
4.3901,8,-3,-3.229757269,-2.561376775,-2.479409636,-3.277833721
4.4001,8,-3,-3.226985456,-2.559458031,-2.476220596,-3.27401272
4.4101,8,-3,-3.224210375,-2.557546966,-2.473046207,-3.270212571
4.4201,8,-3,-3.221449874,-2.555643529,-2.469884045,-3.266382984
4.4301,8,-3,-3.218696962,-2.553747673,-2.466734046,-3.262589024
4.4401,8,-3,-3.215951652,-2.551859347,-3.283958019,-3.25880648
4.4501,8,-3,-3.213213455,-2.567008089,-2.460470297,-3.255035352
4.4601,8,-3,-3.210482936,-2.565068786,-2.457356425,-3.251275638
4.4701,8,-3,-3.207759831,-2.56313694,-2.454254472,-3.24752734
4.4801,8,-3,-3.205044106,-2.5612125,-2.45116438,-3.243790457
4.4901,8,-3,-3.202335727,-2.559295421,-2.448086089,-3.240064993
4.5001,8,-3,-3.199634661,-2.557385654,-2.445019538,-3.236350949
4.5101,8,-3,-3.196940873,-2.555483153,-2.441964666,-3.232648329
4.5201,8,-3,-3.194254333,-2.55358787,-2.43892142,-3.228957137
4.5301,8,-3,-3.191575006,-2.551699761,-2.435889738,-3.225277377
4.5401,8,-3,-3.18890286,-2.549818779,-2.475211228,-3.221609056
4.5501,8,-3,-3.186237862,-2.547944878,-2.472167624,-3.217902178
4.5601,8,-3,-3.183579981,-2.546078014,-2.469135253,-3.214256753
4.5701,8,-3,-3.180929181,-2.544218142,-2.466114062,-3.210622786
4.5801,8,-3,-3.178285432,-2.542365217,-2.463103996,-3.207000288
4.5901,8,-3,-3.1756487,-2.540519195,-2.460105002,-3.203384153
4.6001,8,-3,-3.17301895,-2.538680034,-2.457117025,-3.199775796
4.6101,8,-3,-3.170396151,-2.536847688,-2.454140014,-3.196178017
4.6201,8,-3,-3.167780268,-2.535022117,-2.451173914,-3.192590777
4.6301,8,-3,-3.165171269,-2.533203276,-2.448218674,-3.189010591
4.6401,8,-3,-3.162569119,-2.531391123,-2.44527424,-3.185443693
4.6501,8,-3,-3.159973786,-2.529585617,-2.442340562,-3.181887138
4.6601,8,-3,-3.157385237,-2.527786716,-2.439417586,-3.17834088
4.6701,8,-3,-3.15480344,-2.525994379,-2.436505262,-3.174804872
4.6801,8,-3,-3.152227278,-2.524208564,-2.433603538,-3.17127907
4.6901,8,-3,-3.149658634,-2.522429231,-2.430712364,-3.167763427
4.7001,8,-3,-3.147096317,-2.52065634,-2.427831688,-3.164257897
4.7101,8,-3,-3.144539862,-2.518889851,-2.42496146,-3.160762434
4.7201,8,-3,-3.141993605,-2.517129724,-2.42210163,-3.157276991
4.7301,8,-3,-3.139451688,-2.515375919,-2.419252148,-3.15380152
4.7401,8,-3,-3.136916344,-2.513628398,-2.416413322,-3.150335975
4.7501,8,-3,-3.134392731,-2.511887121,-2.413584374,-3.146880309
4.7601,8,-3,-3.131869717,-2.510152051,-2.410765295,-3.143434473
4.7701,8,-3,-3.12935311,-2.50842315,-2.407956711,-3.139998419
4.7801,8,-3,-3.126842929,-2.506700379,-2.447948558,-3.1366221
4.7901,8,-3,-3.124339187,-2.5049837,-2.445126635,-3.133205467
4.8001,8,-3,-3.121841889,-2.503273078,-2.442314593,-3.12979847
4.8101,8,-3,-3.119351028,-2.501568474,-2.439512346,-3.126401063
4.8201,8,-3,-3.116865598,-2.499869852,-2.436719885,-3.123013193
4.8301,8,-3,-3.114387887,-2.498177176,-2.433937144,-3.119634814
4.8401,8,-3,-3.111916976,-2.49649041,-2.43116323,-3.116265873
4.8501,8,-3,-3.109458675,-2.494809572,-2.428400665,-3.112906323
4.8601,8,-3,-3.106991463,-2.493134516,-2.425646838,-3.109560447
4.8701,8,-3,-3.104532512,-2.491465263,-2.422902562,-3.106224489
4.8801,8,-3,-3.102105813,-2.489801794,-2.420167739,-3.102898111
4.8901,8,-3,-3.099653627,-2.488144027,-2.417442358,-3.099581277
4.9001,8,-3,-3.097218097,-2.486491975,-2.414726393,-3.096273952
4.9101,8,-3,-3.094789829,-2.484845588,-2.412019801,-3.092976103
4.9201,8,-3,-3.092367615,-2.483204833,-2.409322537,-3.089687694
4.9301,8,-3,-3.089951427,-2.481569676,-2.406634561,-3.086408691
4.9401,8,-3,-3.087541034,-2.479940083,-2.40395583,-3.08313906
4.9501,8,-3,-3.085136858,-2.478316022,-2.401286301,-3.079878766
4.9601,8,-3,-3.082738646,-2.476697459,-2.398625933,-3.076627777
4.9701,8,-3,-3.080346388,-2.475084363,-2.395974685,-3.073386058
4.9801,8,-3,-3.077959888,-2.4734767,-2.393332514,-3.070153576
4.9901,8,-3,-3.075579245,-2.471874439,-2.39069938,-3.066930297
5,8,-3,-3.07322817,-2.470293491,-2.388101435,-3.063716188
5.01,8,-3,-3.070859139,-2.486433106,-2.385486162,-3.060511217
5.02,8,-3,-3.068495906,-2.484779054,-2.382879803,-3.05731535
5.03,8,-3,-3.066138447,-2.483130293,-2.380282319,-3.054128555
5.04,8,-3,-3.063786738,-2.481486791,-2.377693669,-3.0509508
5.05,8,-3,-3.061440752,-2.479848519,-2.418332549,-3.047782051
5.06,8,-3,-3.059100468,-2.478215446,-2.415729124,-3.044622277
5.07,8,-3,-3.056765861,-2.476587542,-2.413134272,-3.041471447
5.08,8,-3,-3.054436906,-2.474964777,-2.410547958,-3.038329528
5.09,8,-3,-3.052113581,-2.473347122,-2.407970145,-3.035196488
5.1,8,-3,-3.049795861,-2.471734548,-2.405400794,-3.032072298
5.11,8,-3,-3.047483724,-2.470127025,-2.402839871,-3.028956924
5.12,8,-3,-3.045177146,-2.468524526,-2.400287337,-3.025850337
5.13,8,-3,-3.042876105,-2.46692702,-2.397743158,-3.022752506
5.14,8,-3,-3.040580576,-2.465334481,-2.395207296,-3.0196634
5.15,8,-3,-3.038290537,-2.463746879,-2.392679717,-3.016582989
5.16,8,-3,-3.036005967,-2.462164188,-2.390160384,-3.013511242
5.17,8,-3,-3.033726841,-2.460586379,-2.387649262,-3.010448131
5.18,8,-3,-3.031453138,-2.459013425,-2.385146315,-3.007393625
5.19,8,-3,-3.029184835,-2.457445298,-2.382651508,-3.004347694
5.2,8,-3,-3.02692191,-2.455881973,-2.380164807,-3.00131031
5.21,8,-3,-3.024664342,-2.454323421,-2.377686176,-2.998281444
5.22,8,-3,-3.022412107,-2.452769617,-2.375215581,-2.995261067
5.23,8,-3,-3.020165186,-2.451220534,-2.372752987,-2.992249149
5.24,8,-3,-3.017923555,-2.449676146,-2.37029836,-2.989245664
5.25,8,-3,-3.015687193,-2.448136428,-2.367851666,-2.986250582
5.26,8,-3,-3.013456079,-2.446601352,-2.36541287,-2.983263877
5.27,8,-3,-3.011230193,-2.445070895,-2.36298194,-2.98028552
5.28,8,-3,-3.009009511,-2.443545057,-2.360558841,-2.977315484
5.29,8,-3,-3.006794015,-2.442023733,-2.358143539,-2.974353742
5.3,8,-3,-3.004583682,-2.440506978,-2.355736002,-2.971400267
5.31,8,-3,-3.002378491,-2.438994742,-2.353336196,-2.968455034
5.32,8,-3,-3.000178424,-2.437486998,-2.350944089,-2.965518014
5.33,8,-3,-2.997983458,-2.435983724,-2.348559647,-2.962589183
5.34,8,-3,-2.995793573,-2.434484895,-2.346182837,-2.959668514
5.35,8,-3,-2.993608749,-2.432990487,-2.387447311,-2.956755983
5.36,8,-3,-2.991428967,-2.431500476,-2.385054454,-2.953801564
5.37,8,-3,-2.989254205,-2.430014839,-2.382669003,-2.950905232
5.38,8,-3,-2.987084444,-2.428533552,-2.380290928,-2.948016962
5.39,8,-3,-2.984916095,-2.427056592,-2.377920199,-2.94513673
5.4,8,-3,-2.982756241,-2.425583937,-2.375556785,-2.942264513
5.41,8,-3,-2.980601327,-2.424114604,-2.373200657,-2.939400286
5.42,8,-3,-2.978451337,-2.422650541,-2.370851786,-2.936544026
5.43,8,-3,-2.976306249,-2.421190711,-2.368510142,-2.93369571
5.44,8,-3,-2.974166044,-2.419735093,-2.366175696,-2.930855315
5.45,8,-3,-2.972030704,-2.418283664,-2.363848418,-2.928022819
5.46,8,-3,-2.96990021,-2.416836402,-2.36152828,-2.9251982
5.47,8,-3,-2.967774542,-2.415393286,-2.359215253,-2.9223792
5.48,8,-3,-2.965653682,-2.413954295,-2.356909308,-2.919567049
5.49,8,-3,-2.963537611,-2.412519406,-2.354610416,-2.916762543
5.5,8,-3,-2.96142631,-2.4110886,-2.352318549,-2.913965654
5.51,8,-3,-2.959319761,-2.409661854,-2.350033679,-2.911176354
5.52,8,-3,-2.957217946,-2.408239147,-2.347755777,-2.908394615
5.53,8,-3,-2.955120845,-2.40682046,-2.345484816,-2.90562041
5.54,8,-3,-2.953028442,-2.405405772,-2.343220766,-2.902853712
5.55,8,-3,-2.950940718,-2.403995061,-2.340963602,-2.900094492
5.56,8,-3,-2.948857655,-2.402588309,-2.338713294,-2.897342724
5.57,8,-3,-2.946779235,-2.401185492,-2.336469816,-2.89459838
5.58,8,-3,-2.944705441,-2.399786597,-2.334233139,-2.891861434
5.59,8,-3,-2.942636254,-2.398391598,-2.332003238,-2.889131859
5.6,8,-3,-2.940573492,-2.397000477,-2.329780083,-2.886409629
5.61,8,-3,-2.938513478,-2.395613215,-2.327563649,-2.883694715
5.62,8,-3,-2.936458018,-2.394229793,-2.325353909,-2.880987093
5.63,8,-3,-2.934407097,-2.39285019,-2.323150835,-2.878286735
5.64,8,-3,-2.932360696,-2.391474389,-2.320954402,-2.875593615
5.65,8,-3,-2.930318799,-2.39010237,-2.318764581,-2.872907707
5.66,8,-3,-2.928281389,-2.388734115,-2.316581348,-2.870228985
5.67,8,-3,-2.926248449,-2.387369604,-2.314404676,-2.867557423
5.68,8,-3,-2.924219961,-2.386008819,-2.312234538,-2.864892996
5.69,8,-3,-2.92219591,-2.384651742,-2.310070909,-2.862235677
5.7,8,-3,-2.920176278,-2.383298355,-2.351894739,-2.859585441
5.71,8,-3,-2.918161049,-2.381948639,-2.349713626,-2.856942262
5.72,8,-3,-2.916150208,-2.380602576,-2.347538826,-2.854306116
5.73,8,-3,-2.914143736,-2.379260149,-2.345370317,-2.851676976
5.74,8,-3,-2.912141618,-2.377921339,-2.343208074,-2.849054818
5.75,8,-3,-2.910143839,-2.37658613,-2.341052074,-2.846439617
5.76,8,-3,-2.908150381,-2.393299283,-2.338902292,-2.843831348
5.77,8,-3,-2.906161228,-2.391898218,-2.336758706,-2.841229985
5.78,8,-3,-2.904176366,-2.390500728,-2.334621291,-2.838635505
5.79,8,-3,-2.902195778,-2.389106797,-2.332490025,-2.836047883
5.8,8,-3,-2.900219448,-2.387716408,-2.330364884,-2.833467094
5.81,8,-3,-2.898247361,-2.386329544,-2.328245846,-2.830893114
5.82,8,-3,-2.896279501,-2.384946191,-2.326132886,-2.828325919
5.83,8,-3,-2.894315852,-2.383566331,-2.324025983,-2.825765485
5.84,8,-3,-2.8923564,-2.382189949,-2.321925113,-2.823211788
5.85,8,-3,-2.890401129,-2.380817029,-2.319830254,-2.820664804
5.86,8,-3,-2.888450024,-2.379447556,-2.317741383,-2.81812451
5.87,8,-3,-2.886503069,-2.378081514,-2.315658477,-2.815590881
5.88,8,-3,-2.884560249,-2.376718887,-2.313581514,-2.813063894
5.89,8,-3,-2.88262155,-2.37535966,-2.311510472,-2.810543527
5.9,8,-3,-2.880686957,-2.374003818,-2.309445329,-2.808029755
5.91,8,-3,-2.878756454,-2.372651346,-2.307386062,-2.805522557
5.92,8,-3,-2.876830028,-2.371302229,-2.305332649,-2.803021908
5.93,8,-3,-2.874907663,-2.369956452,-2.303285069,-2.800527786
5.94,8,-3,-2.872989344,-2.368614001,-2.3012433,-2.798040168
5.95,8,-3,-2.871075058,-2.367274859,-2.299207319,-2.795559032
5.96,8,-3,-2.86916479,-2.365939014,-2.297177106,-2.793084356
5.97,8,-3,-2.867258525,-2.36460645,-2.295152638,-2.790616116
5.98,8,-3,-2.86535625,-2.363277153,-2.293133895,-2.788154291
5.99,8,-3,-2.863457949,-2.361951109,-2.291120854,-2.785698859
6,8,-3,-2.861563609,-2.360628304,-2.289113495,-2.783249799
6.01,8,-3,-2.859673216,-2.359308723,-2.287111796,-2.780807087
6.02,8,-3,-2.857786756,-2.357992353,-2.285115737,-2.778370703
6.03,8,-3,-2.855904215,-2.356679179,-2.283125296,-2.775940625
6.04,8,-3,-2.854025579,-2.355369189,-2.281140452,-2.773516832
6.05,8,-3,-2.852150834,-2.35406244,-2.279161185,-2.771099303
6.06,8,-3,-2.850279967,-2.352758769,-2.277187473,-2.768684118
6.07,8,-3,-2.848412964,-2.35145824,-2.275219297,-2.766278768
6.08,8,-3,-2.846549811,-2.35016084,-2.273256666,-2.763879601
6.09,8,-3,-2.844690496,-2.348866556,-2.271299468,-2.761486574
6.1,8,-3,-2.842835003,-2.347575375,-2.313615764,-2.759099591
6.11,8,-3,-2.840983321,-2.346287282,-2.311639716,-2.756718721
6.12,8,-3,-2.839135436,-2.345002267,-2.309668997,-2.75434394
6.13,8,-3,-2.837291335,-2.343720314,-2.307703591,-2.751975228
6.14,8,-3,-2.835451005,-2.342441412,-2.305743478,-2.749612564
6.15,8,-3,-2.833614432,-2.341165547,-2.30378864,-2.747255925
6.16,8,-3,-2.831781603,-2.339892707,-2.301839057,-2.744905291
6.17,8,-3,-2.829952507,-2.33862288,-2.299894712,-2.742560641
6.18,8,-3,-2.828127129,-2.337356052,-2.297955586,-2.740221953
6.19,8,-3,-2.826305457,-2.336092211,-2.29602166,-2.737889207
6.2,8,-3,-2.824487478,-2.334831345,-2.294092917,-2.735568389
6.21,8,-3,-2.82267318,-2.333573441,-2.292169339,-2.733247577
6.22,8,-3,-2.820862549,-2.332318488,-2.290250906,-2.730932645
6.23,8,-3,-2.819055575,-2.331066472,-2.288337602,-2.72862357
6.24,8,-3,-2.817252243,-2.329817383,-2.286429408,-2.726320334
6.25,8,-3,-2.815452542,-2.328571208,-2.284526307,-2.724022915
6.26,8,-3,-2.813656459,-2.327327935,-2.28262828,-2.721731293
6.27,8,-3,-2.811863981,-2.326087552,-2.28073531,-2.719445448
6.28,8,-3,-2.810075098,-2.324850048,-2.27884738,-2.717165359
6.29,8,-3,-2.808289796,-2.323615411,-2.276964471,-2.714891007
6.3,8,-3,-2.806508064,-2.322383629,-2.275086566,-2.71262237
6.31,8,-3,-2.804729889,-2.321154691,-2.273213648,-2.71035943
6.32,8,-3,-2.802955259,-2.319928585,-2.271345699,-2.708102166
6.33,8,-3,-2.801184163,-2.3187053,-2.269482703,-2.705850559
6.34,8,-3,-2.799416589,-2.317484824,-2.267624641,-2.703604588
6.35,8,-3,-2.797652524,-2.316267147,-2.265771497,-2.701364235
6.36,8,-3,-2.795891957,-2.315052258,-2.263923254,-2.699129479
6.37,8,-3,-2.794134877,-2.313840144,-2.262079894,-2.696900301
6.38,8,-3,-2.792381272,-2.312630796,-2.260241401,-2.694676681
6.39,8,-3,-2.79063113,-2.311424201,-2.258407758,-2.692458601
6.4,8,-3,-2.78888444,-2.31022035,-2.256578948,-2.69024604
6.41,8,-3,-2.78714119,-2.309019232,-2.254754954,-2.688038981
6.42,8,-3,-2.785401369,-2.307820835,-2.252935759,-2.685837403
6.43,8,-3,-2.783664965,-2.306625149,-2.251121348,-2.683641288
6.44,8,-3,-2.781931968,-2.305432164,-2.249311703,-2.681450617
6.45,8,-3,-2.780202365,-2.304241868,-2.247506808,-2.67926537
6.46,8,-3,-2.778476147,-2.303054252,-2.245706646,-2.67708553
6.47,8,-3,-2.776753301,-2.301869305,-2.243911202,-2.674911077
6.48,8,-3,-2.775033817,-2.300687016,-2.242120458,-2.672741993
6.49,8,-3,-2.773317684,-2.299507376,-2.240333756,-2.67057826
6.5,8,-3,-2.77160489,-2.298330374,-2.23855301,-2.668419858
6.51,8,-3,-2.769895425,-2.297155999,-2.236776272,-2.666266769
6.52,8,-3,-2.768189279,-2.295984243,-2.235004171,-2.664118976
6.53,8,-3,-2.766486439,-2.294815094,-2.23323669,-2.661976459
6.54,8,-3,-2.764786896,-2.293648543,-2.231473813,-2.659839201
6.55,8,-3,-2.763090638,-2.29248458,-2.229715526,-2.657707184
6.56,8,-3,-2.761397656,-2.291323195,-2.272430833,-2.655580389
6.57,8,-3,-2.759707938,-2.290164378,-2.270652354,-2.653458799
6.58,8,-3,-2.758021475,-2.289008119,-2.268878318,-2.651342396
6.59,8,-3,-2.756338254,-2.287854409,-2.267108722,-2.649231161
6.6,8,-3,-2.754658267,-2.286703238,-2.265343552,-2.647125078
6.61,8,-3,-2.752981503,-2.285554597,-2.263582793,-2.645024129
6.62,8,-3,-2.751307951,-2.284408476,-2.261826431,-2.642928296
6.63,8,-3,-2.749637601,-2.283264865,-2.260074451,-2.640837561
6.64,8,-3,-2.747970442,-2.282123755,-2.25832684,-2.638751908
6.65,8,-3,-2.746306466,-2.280985138,-2.256583582,-2.636671318
6.66,8,-3,-2.744645661,-2.279849002,-2.254844664,-2.634595775
6.67,8,-3,-2.742988017,-2.27871534,-2.253110073,-2.632525261
6.68,8,-3,-2.741333525,-2.277584142,-2.251379793,-2.63045976
6.69,8,-3,-2.739682174,-2.276455399,-2.249653811,-2.628399254
6.7,8,-3,-2.738033955,-2.275328102,-2.247932113,-2.626343725
6.71,8,-3,-2.736388857,-2.274204294,-2.246214685,-2.624293158
6.72,8,-3,-2.734746871,-2.273082912,-2.244501513,-2.622247536
6.73,8,-3,-2.733107987,-2.271963946,-2.242792584,-2.620206841
6.74,8,-3,-2.731472195,-2.270847387,-2.241087884,-2.618171057
6.75,8,-3,-2.729839485,-2.269733227,-2.239387399,-2.616140167
6.76,8,-3,-2.728209849,-2.286301069,-2.237691116,-2.614114155
6.77,8,-3,-2.726583275,-2.285116278,-2.235999021,-2.612093004
6.78,8,-3,-2.724959755,-2.283933939,-2.2343111,-2.610076698
6.79,8,-3,-2.723339279,-2.282754042,-2.232627341,-2.60806522
6.8,8,-3,-2.721721837,-2.281576581,-2.230947729,-2.606058555
6.81,8,-3,-2.72010742,-2.280401546,-2.229272252,-2.604056685
6.82,8,-3,-2.71849602,-2.279228929,-2.227600896,-2.602059595
6.83,8,-3,-2.716887625,-2.278058723,-2.225933648,-2.600067268
6.84,8,-3,-2.715282228,-2.276890918,-2.224270495,-2.598079689
6.85,8,-3,-2.713679818,-2.275725507,-2.222611423,-2.596096842
6.86,8,-3,-2.712081272,-2.274562482,-2.22095642,-2.59411871
6.87,8,-3,-2.710484813,-2.273401835,-2.219305473,-2.592145278
6.88,8,-3,-2.708891315,-2.272243557,-2.217658567,-2.59017653
6.89,8,-3,-2.707300768,-2.271087751,-2.216015692,-2.588212451
6.9,8,-3,-2.705713163,-2.269934184,-2.214376833,-2.586253024
6.91,8,-3,-2.704128491,-2.268782962,-2.212741977,-2.584298235
6.92,8,-3,-2.702546743,-2.267634079,-2.211111113,-2.582348067
6.93,8,-3,-2.70096791,-2.266487527,-2.209484227,-2.580402505
6.94,8,-3,-2.699391983,-2.265343298,-2.207861306,-2.578461535
6.95,8,-3,-2.697818954,-2.264201384,-2.206242348,-2.576525139
6.96,8,-3,-2.696248813,-2.263061777,-2.204627321,-2.574593305
6.97,8,-3,-2.694681552,-2.26192447,-2.203016275,-2.572666015
6.98,8,-3,-2.693117162,-2.260789456,-2.201409036,-2.570743255
6.99,8,-3,-2.691555635,-2.259656726,-2.199805753,-2.56882501
7,8,-3,-2.689996961,-2.258526273,-2.198206361,-2.566911265
7.01,8,-3,-2.688441132,-2.25739809,-2.196610847,-2.565002005
7.02,8,-3,-2.68688814,-2.25627217,-2.195019198,-2.563097214
7.03,8,-3,-2.685337976,-2.255148504,-2.193431402,-2.56119688
7.04,8,-3,-2.683790631,-2.254027086,-2.191847448,-2.559300985
7.05,8,-3,-2.682246098,-2.252907907,-2.190267322,-2.557409516
7.06,8,-3,-2.680704367,-2.251790962,-2.188691012,-2.555522459
7.07,8,-3,-2.67916543,-2.250676242,-2.187118507,-2.553639798
7.08,8,-3,-2.67762928,-2.24956374,-2.185549794,-2.551761519
7.09,8,-3,-2.676095906,-2.24845345,-2.183984862,-2.549887608
7.1,8,-3,-2.674565303,-2.247345363,-2.226948993,-2.54801805
7.11,8,-3,-2.67303746,-2.246239474,-2.225362619,-2.54615283
7.12,8,-3,-2.67151237,-2.245135774,-2.223779919,-2.544291936
7.13,8,-3,-2.669990025,-2.244034257,-2.222200883,-2.542435351
7.14,8,-3,-2.668470416,-2.242934916,-2.220625498,-2.540583063
7.15,8,-3,-2.666953537,-2.241837743,-2.219053754,-2.538735057
7.16,8,-3,-2.665439377,-2.240742732,-2.217485641,-2.536891319
7.17,8,-3,-2.66392793,-2.239649876,-2.215921147,-2.535051835
7.18,8,-3,-2.662419187,-2.238559168,-2.214360261,-2.533216591
7.19,8,-3,-2.660913141,-2.237470601,-2.212802973,-2.531385573
7.2,8,-3,-2.659409784,-2.236384169,-2.211249272,-2.529558767
7.21,8,-3,-2.657909107,-2.235299864,-2.209699148,-2.527736161
7.22,8,-3,-2.656411104,-2.23421768,-2.208152588,-2.525917739
7.23,8,-3,-2.654915765,-2.23313761,-2.206609582,-2.524103488
7.24,8,-3,-2.653423083,-2.232059647,-2.205070124,-2.522293395
7.25,8,-3,-2.651933052,-2.230983786,-2.203534198,-2.520487446
7.26,8,-3,-2.650445662,-2.229910018,-2.202001795,-2.518685628
7.27,8,-3,-2.648960906,-2.228838338,-2.200472904,-2.516887927
7.28,8,-3,-2.647478777,-2.227768739,-2.198947516,-2.51509433
7.29,8,-3,-2.645999267,-2.226701215,-2.19742562,-2.513304823
7.3,8,-3,-2.644522368,-2.225635759,-2.195907205,-2.511519394
7.31,8,-3,-2.643048073,-2.224572364,-2.194392261,-2.509738029
7.32,8,-3,-2.641576374,-2.223511024,-2.192880778,-2.507960714
7.33,8,-3,-2.640107264,-2.222451734,-2.191372746,-2.506187437
7.34,8,-3,-2.638640736,-2.221394485,-2.189868154,-2.504422056
7.35,8,-3,-2.637176782,-2.220339273,-2.188366992,-2.502656633
7.36,8,-3,-2.635715394,-2.219286091,-2.18686925,-2.500895211
7.37,8,-3,-2.634256565,-2.218234931,-2.185374917,-2.499137777
7.38,8,-3,-2.632800289,-2.21718579,-2.183883985,-2.497384318
7.39,8,-3,-2.631346557,-2.216138659,-2.182396441,-2.495634822
